"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",172251,36640,172213,36746,0.212712843466801,0.213375296870736,0.213044070168769
"R",601998,119827,610600,120174,0.199048834049283,0.196812970848346,0.197930902448814
"T",774249,156467,782813,156920,0.20208873372778,0.200456558590621,0.201272646159201
