"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",41023,8932,45944,9698,0.217731516466373,0.211083057635382,0.214407287050877
"R",145597,27805,165887,30192,0.19097234146308,0.182003411961154,0.186487876712117
"T",186620,36737,211831,39890,0.196854570785554,0.188310492798504,0.192582531792029
