"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",19435,4524,21767,4939,0.232775919732441,0.226903110212707,0.229839514972574
"R",64062,13418,70317,14647,0.209453342074865,0.208299557717195,0.20887644989603
"T",83497,17942,92084,19586,0.21488197180737,0.212697102645411,0.213789537226391
