"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",123388,26173,123856,27720,0.212119492981489,0.223808293502131,0.21796389324181
"R",422565,82555,431816,87435,0.195366393335936,0.202482075698909,0.198924234517423
"T",545953,108728,555672,115155,0.199152674314456,0.207235563425906,0.203194118870181
