Counts-435,Counts-436,Counts-435,Counts-436
73,75,52,71
70,89,49,85
64,90,91,88
91,81,55,90
77,82,67,74
85,96,72,81
73,73,66,61
73,63,89,88
60,69,58,98
60,91,67,80
66,60,57,98
79,96,64,87
77,76,46,81
89,58,65,67
87,73,56,82
71,77,81,56
82,104,63,77
65,65,44,64
59,96,65,59
77,74,68,81
81,52,53,79
80,72,84,100
87,49,91,81
73,65,88,60
55,54,62,79
64,74,45,57
81,79,67,81
80,79,53,72
72,85,76,56
93,59,63,69
97,75,84,45
93,78,73,66
111,85,71,62
80,96,61,70
77,77,77,53
52,64,58,81
65,56,61,68
73,83,63,88
64,58,59,81
93,69,75,59
94,79,88,80
84,64,69,60
77,77,63,72
97,61,79,60
78,70,67,87
99,66,83,60
88,56,76,80
85,81,77,64
74,62,67,40
77,48,83,55
96,67,61,66
89,61,54,64
80,53,53,95
66,71,96,63
110,54,100,51
57,71,69,76
58,81,74,60
76,46,58,88
70,90,76,71
76,64,58,74
57,84,79,76
89,72,81,75
82,100,85,66
63,50,77,53
82,67,92,62
75,92,69,98
58,105,90,42
82,74,75,101
90,60,65,80
82,82,77,71
84,70,65,62
93,75,69,88
63,83,91,71
70,61,69,76
66,71,84,75
67,85,73,57
75,53,65,58
76,61,64,95
47,100,62,90
96,90,67,60
79,81,70,83
96,62,64,73
66,85,76,63
75,57,109,75
86,63,51,82
73,75,90,74
82,71,66,56
68,75,59,77
80,73,69,79
56,53,52,70
66,101,75,67
59,57,62,99
83,66,66,64
58,68,52,78
46,85,60,52
79,63,67,71
39,90,73,67
77,72,39,69
76,67,58,73
67,64,86,72
68,98,55,87
76,58,72,100
62,86,54,44
55,64,66,68
61,52,56,82
57,61,70,73
75,82,82,48
49,62,61,52
69,74,65,64
57,56,54,60
64,72,59,69
61,62,61,60
55,82,63,65
47,47,58,77
82,69,56,63
66,74,61,45
73,65,82,76
88,55,65,71
57,69,83,80
69,83,76,58
74,52,73,72
58,71,65,44
63,69,49,116
63,52,69,52
61,60,55,83
67,79,73,47
80,71,71,78
72,65,58,68
77,68,62,72
90,81,53,66
74,61,70,75
72,80,58,77
72,87,80,88
92,76,77,48
86,61,64,100
71,61,73,57
63,60,56,50
77,70,68,48
81,80,69,79
62,67,59,91
62,58,52,64
57,56,49,60
84,112,63,71
52,61,70,63
70,99,66,64
72,74,60,65
68,55,48,84
73,69,81,58
84,77,52,73
60,62,67,61
90,60,68,60
71,80,55,69
63,72,64,69
61,90,62,62
76,96,55,80
58,69,69,67
73,65,50,77
81,75,49,65
81,63,61,67
47,98,85,50
59,52,60,82
58,77,69,55
72,72,83,96
55,62,66,58
72,81,61,88
55,78,62,63
72,55,66,80
62,72,73,56
51,84,68,52
64,92,61,88
68,58,65,60
71,87,59,68
77,47,63,70
73,66,67,59
70,76,63,58
58,75,49,70
69,88,63,61
89,84,57,76
55,65,62,102
58,92,75,83
63,96,64,75
116,60,66,62
79,80,53,59
87,66,66,49
64,104,61,54
78,55,92,52
71,58,62,69
62,78,54,68
54,75,52,65
68,68,61,56
54,75,60,54
59,73,51,74
66,67,68,69
65,49,76,95
87,98,79,74
51,94,102,46
74,68,63,79
64,67,65,55
63,72,65,93
61,101,61,63
71,72,48,58
43,58,83,63
74,54,53,79
81,66,62,68
63,85,77,63
54,83,63,96
74,61,49,79
73,84,51,57
83,49,56,57
66,71,56,62
70,52,85,47
57,74,63,78
53,78,61,57
52,80,78,80
74,48,67,55
54,78,68,48
60,78,53,51
57,73,56,56
48,67,70,72
57,108,76,73
57,88,58,59
48,81,48,70
81,82,51,75
96,70,58,60
85,86,73,63
70,82,71,46
71,62,60,82
67,71,56,60
84,85,51,52
91,79,42,65
66,76,51,47
67,110,56,82
89,110,76,46
92,130,65,67
54,79,61,67
77,75,71,76
76,84,87,80
73,89,57,68
100,91,54,61
90,112,74,63
