"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",135315,23082,160372,27037,0.170579758341647,0.168589279924176,0.169584519132912
"R",442751,76993,527188,90185,0.173896840436272,0.171068006100291,0.172482423268281
"T",578066,100075,687560,117222,0.173120370338335,0.170489848158706,0.171805109248521
