"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",175660,37555,274158,55808,0.213793692360241,0.203561449966807,0.208677571163524
"R",725798,147760,1099878,219575,0.203582815053224,0.199635777786264,0.201609296419744
"T",901458,185315,1374036,275383,0.205572528060098,0.200419057433721,0.202995792746909
