"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",52407,18709,57671,18710,0.356994294655294,0.324426488182969,0.340710391419132
"R",185361,60267,189083,60269,0.325133118617185,0.318743620526435,0.32193836957181
"T",237768,78977,246754,78979,0.332159920594866,0.320071812412362,0.326115866503614
