"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",41347,6493,82533,15860,0.15703678622391,0.192165558019217,0.174601172121563
"R",133338,21658,279747,52904,0.162429314973976,0.189113734910473,0.175771524942224
"T",174685,28152,362280,68764,0.161158657011192,0.189808987523463,0.175483822267327
