"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",79419,22513,87916,26781,0.283471209660157,0.304620319395787,0.294045764527972
"R",270826,75093,306041,89331,0.277273969264399,0.291892262801389,0.284583116032894
"T",350245,97606,393957,116112,0.278679210267099,0.294732673870499,0.286705942068799
