Counts-435,Counts-436,Counts-435,Counts-436
550,799,619,873
529,654,636,777
451,651,661,909
437,662,728,786
429,612,743,769
499,552,574,619
492,635,644,652
462,490,647,678
474,557,680,672
451,456,593,645
548,477,615,529
448,462,592,560
435,456,540,595
588,456,656,741
458,409,692,625
532,418,690,538
465,472,581,547
544,407,769,540
546,435,674,619
519,523,672,669
624,488,779,612
525,525,849,598
573,417,793,661
555,441,678,602
628,462,679,680
655,518,727,661
648,488,902,524
613,522,788,584
691,488,952,632
567,537,827,693
573,500,780,543
620,582,782,586
675,482,784,649
536,530,694,558
562,495,752,596
549,507,792,631
723,433,834,645
695,346,763,556
680,485,681,610
570,426,693,541
492,409,671,563
658,540,712,656
539,446,739,620
698,375,675,687
646,470,804,532
465,510,799,551
607,517,697,519
526,460,708,629
610,503,827,633
554,449,760,463
627,391,731,541
584,523,654,582
482,387,640,591
606,439,647,621
610,460,661,621
509,480,673,502
659,405,693,539
458,510,672,554
521,448,607,517
561,502,535,663
510,429,618,582
520,382,620,595
447,413,673,539
504,386,557,437
467,382,594,511
387,419,656,589
438,417,643,596
530,379,658,528
519,430,537,552
415,328,563,532
482,371,603,508
531,434,586,625
469,434,652,528
436,521,665,645
428,407,532,555
456,427,542,661
523,441,525,505
422,489,565,642
354,490,557,632
438,420,571,638
384,445,551,530
507,485,636,527
442,426,697,577
411,538,486,614
525,504,507,603
426,447,475,460
460,421,515,544
452,404,666,640
482,514,653,668
480,507,537,695
473,470,570,571
440,498,548,515
406,420,624,525
522,477,682,625
449,491,441,583
519,444,664,574
393,474,523,660
452,484,553,525
505,515,530,577
416,435,554,562
420,542,522,606
370,534,621,637
382,404,530,612
350,526,620,544
488,512,630,630
484,452,573,673
439,366,598,536
414,424,543,795
535,414,569,638
388,470,616,692
416,523,580,692
479,538,605,654
523,482,583,686
445,576,595,608
541,475,588,626
529,579,469,609
455,518,537,608
471,598,568,603
476,551,654,541
453,592,691,663
416,484,675,673
434,487,536,687
492,400,611,602
545,612,586,654
580,520,562,686
584,535,601,626
414,503,632,534
493,446,621,638
542,484,666,711
537,506,617,584
488,496,561,607
534,426,655,588
618,493,526,516
610,621,621,696
503,474,620,624
497,395,615,592
466,481,622,544
482,581,637,449
549,398,662,505
497,450,522,519
520,496,626,628
450,411,676,594
499,393,666,616
490,424,593,560
539,368,628,639
494,393,599,577
421,495,592,603
551,464,604,637
473,360,678,522
546,447,555,590
478,436,655,549
563,456,646,515
558,418,647,650
576,447,544,520
553,428,682,492
678,440,623,487
504,408,660,506
594,478,690,572
619,456,713,601
555,458,713,559
643,482,779,674
553,498,598,643
508,515,627,674
496,586,622,579
601,557,720,678
526,567,603,666
523,662,715,664
537,463,653,638
478,590,728,680
446,501,609,632
454,498,637,776
570,590,610,569
581,648,728,677
449,522,563,683
470,581,686,760
597,459,574,763
631,531,726,696
439,641,569,728
434,553,605,744
552,569,617,691
474,660,578,692
546,634,552,682
530,573,567,609
463,590,587,727
