"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",356204,0,461258,8371,0,0.018148194719658,0.00907409735982899
"R",1591460,0,2145984,41830,0,0.0194922236139692,0.00974611180698458
"T",1947664,0,2607242,50201,0,0.0192544458857291,0.00962722294286453
