"","H2O.A","D2O.A","H2O.B","D2O.B","A","B"
"Jejunum_CD14_1.csv",1.1030847777417,1.09315467790505,1.21090119855197,1.18634337897106,0.987758862652854,0.986273289674629
"Jejunum_CD14_2.csv",0.591939757391669,0.590778035818122,0.710596487261734,0.704518093994299,0.995767528465749,0.993954334859279
"Jejunum_CD14_3.csv",0.796606496811097,0.810839930231001,0.945123694210664,0.931122596774047,0.992259399259773,0.990341906289906
"Jejunum_CD14_4.csv",0.568011184330705,0.598743746864747,0.884444998477101,0.853731407062276,0.995640542630044,0.991575642342381
"Jejunum_CD14_5.csv",2.21649932224108,67.0011355589456,1.60151758558574,62.2437528693306,0,0.021885964078886
"Jejunum_CD14_6.csv",1.83068328302959,36.7182119733809,2.07568739185433,32.7234392042837,0.419839985573873,0.483522882878279
"Jejunum_CD14_7.csv",2.20072759522036,34.0635235943489,2.35341554034417,32.2227365925177,0.462159851355701,0.491504862041602
"Jejunum_CD14_8.csv",2.12095863897861,55.3489271623651,2.31988154401335,50.9645211439989,0.127760888099137,0.197372199574549
"Jejunum_CD14_9.csv",2.58395423916168,25.6146036328841,2.80089989158471,25.4025733879891,0.596848789460359,0.60022888166874
"Jejunum_CD14_10.csv",2.88590755804709,25.8761578315372,2.89251479241323,24.1882302579374,0.59267920832643,0.61958740174318
"Jejunum_CD14_11.csv",3.04626325222017,32.0199270131822,2.75358203100134,28.1697542651243,0.494737962485532,0.556115710330302
"Jejunum_CD14_12.csv",2.77830439680799,68.8986686864181,2.51172222182136,67.6048411385451,0,0
"Jejunum_CD14_13.csv",2.2151859824631,67.7647552276788,2.19229099446294,64.7305299760293,0,0
"Jejunum_CD14_14.csv",2.22085085770415,66.9867329785518,2.12545061317602,65.5161745650108,0,0
"Jejunum_CD14_18.csv",2.12075712098192,65.6759047621137,2.25441968815338,63.896491633237,0,0
"Jejunum_CD14_19.csv",2.40127216756174,51.4458591513938,2.50097504420907,52.1182132977792,0.185058360439064,0.174339988573791
"Jejunum_CD14_20.csv",2.49495740900466,59.5920524115321,1.86893559409775,55.110644693415,0.05519535726142,0.126635973283373
"Jejunum_CD14_21.csv",2.50715748476677,27.7020694247151,2.42314104948263,26.3859129897729,0.563571334813627,0.584552917478691
"Jejunum_CD14_22.csv",2.6329473178498,17.2369561164277,2.69316677638659,15.2021953351504,0.730401533829241,0.762838788552592
"Jejunum_CD14_23.csv",2.33472810306912,44.2524066556938,2.68309284685061,43.548197099721,0.299733192532534,0.310959389221546
"Jejunum_CD14_25.csv",2.66319286067552,56.8657608258484,2.39401500300751,56.9751131569241,0.10200182674843,0.0969134432292322
"Jejunum_CD14_26.csv",1.89268805442963,51.1582440280538,2.24851363629041,53.2475139278744,0.189643393286125,0.156337178349267
"Jejunum_CD14_27.csv",2.3142167585167,43.8436130983697,2.37665704777555,43.3964425230919,0.306249998277071,0.31337859343604
"Jejunum_CD14_28.csv",2.64201726714248,32.2149402860088,2.48627681564468,31.5227560053296,0.491629147305235,0.502663642384208
"Jejunum_CD14_29.csv",2.56402013670102,43.615174640556,2.71710383932725,41.6424503526763,0.309891662944925,0.341339959380405
"Jejunum_CD14_30.csv",2.35052441918968,45.8971248294146,2.25828364118033,45.2216134563256,0.273513824221523,0.284282527195863
"Jejunum_CD14_31.csv",2.49496421535918,48.5661069183701,2.44433847284785,48.0885858618729,0.230966094449985,0.238578523531521
"Jejunum_CD14_32.csv",2.66238655579371,52.9673955622655,2.42641643073699,52.800319411145,0.160802701206572,0.163466155172248
"Jejunum_CD14_33.csv",2.17421999857873,46.7986560584201,2.46725497500976,54.1596444246449,0.259142012859035,0.141796398156859
"Jejunum_CD14_37.csv",0.222953851543335,0.268747748868613,0.0991876096368811,0.0827245556928084,0.973100660838006,0.975998345934305
"Jejunum_CD14_38.csv",-0.984473715895198,-0.914199524426159,-1.12990302819161,-1.16080579732275,0.99152744206358,0.99536883038418
"Jejunum_CD14_39.csv",-1.32864511008829,-1.4213316864604,-0.896012640635231,-0.82603095264344,0.999427044702868,0.990154039360105
"Jejunum_CD14_40.csv",-1.55909088631166,-1.57278043933587,-1.23472467483486,-1.2255557719934,1,0.996377441371798
