"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",24658912,6088838,25578360,6171080,0.246922410850892,0.241261754076493,0.244092082463693
"R",123109736,30769656,124927888,31185263,0.249936820593946,0.249626112305685,0.249781466449815
"T",147768648,36858493,150506248,37356343,0.249433783815901,0.248204599452908,0.248819191634404
