"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",176610,38057,176784,38460,0.215486099314875,0.217553624762422,0.216519862038648
"R",783038,192321,766466,194358,0.245608769944754,0.253576805755245,0.24959278785
"T",959648,230379,943250,232818,0.240066149254727,0.246825337927379,0.243445743591053
