"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1014581,202305,929548,192219,0.199397583830172,0.206787599994836,0.203092591912504
"R",4120332,833024,3863584,791497,0.202173999570908,0.204860823525514,0.203517411548211
"T",5134913,1035329,4793132,983716,0.201625421891276,0.20523448968232,0.203429955786798
