"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",107899,45167,112457,45395,0.418604435629617,0.403665400997715,0.411134918313666
"R",424204,185982,440376,186922,0.438425851712855,0.424460006903192,0.431442929308023
"T",532103,231149,552833,232317,0.434406496486582,0.42022997903526,0.427318237760921
