"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",151466,33903,170020,37041,0.223832411234204,0.217862604399482,0.220847507816843
"R",608611,139603,676138,152522,0.229379685874886,0.22557821036534,0.227478948120113
"T",760077,173507,846158,189563,0.228275556292323,0.224027900226672,0.226151728259497
