"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",29041,5176,28833,5772,0.178230777177094,0.200187285402143,0.189209031289619
"R",100317,19685,100837,21953,0.196227957375121,0.217707785832581,0.206967871603851
"T",129358,24861,129670,27725,0.192187572473291,0.213811984267757,0.202999778370524
