"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",47004,11302,47882,11908,0.240447621479023,0.248694707823399,0.244571164651211
"R",178522,43859,181285,46210,0.245678403782167,0.254902501585901,0.250290452684034
"T",225526,55161,229167,58118,0.244588207124677,0.253605449301165,0.249096828212921
