"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",31112,8334,31347,9065,0.267870917973772,0.289182377899001,0.278526647936387
"R",108834,32860,116155,35739,0.301927706415275,0.307683698506306,0.30480570246079
"T",139946,41194,147502,44804,0.294356394609349,0.303751813534732,0.299054104072041
