"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",327455,94564,322841,94876,0.28878471851094,0.293878410734696,0.291331564622818
"R",1243007,389383,1266011,390667,0.313258895565351,0.308581047084109,0.31091997132473
"T",1570462,483947,1588852,485543,0.308155816568628,0.30559359839683,0.306874707482729
