"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",285432,11643,309083,11991,0.040790801311696,0.0387954044706438,0.0397931028911699
"R",1143900,138714,1229399,142852,0.121264096511933,0.116196613141869,0.118730354826901
"T",1429332,150358,1538482,154843,0.105194594397943,0.100646611400068,0.102920602899005
