"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",102949,3467,117796,5405,0.0336768691293747,0.045884410336514,0.0397806397329444
"R",414383,40326,476270,62869,0.0973157682626942,0.132002855523128,0.114659311892911
"T",517332,43793,594066,68274,0.084651635700092,0.11492662431447,0.0997891300072811
