"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",796912,48941,899495,56096,0.0614133053586845,0.0623638819559864,0.0618885936573355
"R",3273368,596125,3632559,683264,0.182113651749513,0.188094398466756,0.185104025108134
"T",4070280,645066,4532054,739360,0.158481971756243,0.163140156758944,0.160811064257594
