Count-435,Count-436,Count-435,Count-436
2744,720,2984,1182
2225,973,2544,1208
2613,925,2911,878
2126,975,2347,1273
2557,750,2539,1138
2054,870,2615,1103
2483,931,2692,911
2192,903,2474,1140
2018,771,2508,1117
1881,1110,2336,1124
1752,787,2214,1145
1721,899,2115,1040
1714,1012,2074,1155
1685,888,1966,1089
1702,1174,1744,1010
1741,1013,1908,1229
1498,1160,2003,1172
1310,1052,2122,1020
1679,1027,1789,1259
1515,1099,1780,1268
1376,1209,1796,1450
1530,1272,1712,1579
1381,1646,1589,1531
1365,1442,1620,1569
1305,1572,1769,1811
1186,1545,1805,2230
1128,1941,1697,1992
1387,1842,1555,2161
1342,1958,1474,2102
1168,2156,1596,2444
1240,2135,1545,2361
1115,2232,1455,2690
984,2547,1552,3146
1337,2483,1420,2960
1314,2739,1289,3033
1192,2666,1287,3043
914,2530,1199,3082
932,2639,1106,3299
698,3020,1338,3441
950,2972,1116,3426
895,2948,1212,3016
1031,3404,955,3505
801,3326,1187,3561
892,2929,1047,3259
652,2869,1034,3080
933,3216,1117,3528
646,2875,1166,3500
761,2810,1219,3546
699,2773,939,3636
759,2937,1391,3591
743,2897,1283,3499
764,3352,1400,3781
765,2375,1328,3635
780,2589,1412,3640
747,2369,1395,2916
660,2453,1448,3238
714,2324,1395,3176
759,2516,1362,2843
684,2188,1494,3029
788,2375,1332,3078
762,2349,1926,2855
967,2313,1723,3098
702,2185,1698,2533
924,1881,1965,2360
841,1444,1951,2440
986,1478,1609,2325
828,1354,2021,2146
950,1336,1990,2155
994,1198,2039,1722
1038,1060,2463,1760
982,1028,1948,1586
1236,1190,2620,1673
972,1185,2724,1422
1233,967,2930,1643
1214,1133,2589,1565
1463,895,3131,1432
1727,1062,3195,1557
1566,980,3463,1356
1584,1089,3799,1435
1837,1182,3811,1443
2012,995,3962,1432
2150,895,4484,1587
2068,873,4907,1504
2210,955,5189,1567
2224,948,4966,1957
2384,1035,5563,2153
2572,1018,5658,2053
2446,989,5990,1939
2388,1032,6000,2149
2970,1039,6532,2264
3103,1080,5939,1911
3059,1194,6419,1869
2846,903,6434,1817
2597,1125,6981,1968
3345,1117,6191,2013
3589,1133,6614,2082
3523,1213,7139,1881
3626,1195,7115,2170
3788,1169,6966,1967
3329,1176,7578,2020
3611,1154,7002,1858
3841,1069,7744,1903
3996,1304,7242,2124
3995,1008,7839,1931
4029,988,8071,1917
4740,1153,7475,2284
4231,1106,7481,1897
3993,1164,7799,1897
4108,1162,7222,2044
4447,1220,7436,2092
4017,884,7357,2163
4229,1098,7035,1989
4314,1409,7009,2210
3935,1295,7009,1733
3594,1182,7271,1686
4161,847,6062,1784
3639,1167,6681,1803
2966,946,6087,1853
3549,1055,6413,1777
3039,1174,5870,2105
3325,1213,5963,1517
3268,1064,5312,1580
2835,1037,5121,1614
2998,933,5233,1541
2955,1123,5789,1721
2934,1043,5140,1660
2481,925,4921,1735
2323,1037,4711,1682
1943,1087,4184,1488
1937,1069,4404,1818
2123,973,4861,1860
1859,1095,4155,1558
1730,1071,4455,1923
1836,890,3849,1467
1553,1060,3659,1891
1616,996,3438,1547
1342,1287,3356,1810
1259,1072,3525,1704
1451,1040,3217,1726
1125,1106,2739,1547
1278,1214,2874,1700
1201,1063,2844,1837
1235,1140,2657,1508
1093,903,2442,1698
1174,858,2688,1792
1139,1048,2663,1605
1114,1188,2482,1402
1184,983,2335,1665
947,1041,2334,1526
1093,1094,2667,1544
979,1021,2510,1618
1148,1077,1957,1773
1275,1125,2384,1724
1199,1348,2181,1535
1069,1160,2262,1887
1196,1298,2578,1563
1135,1264,2164,1396
1420,1165,2293,1754
1188,1231,2314,1333
1673,1149,2393,1462
1325,1057,2516,1262
1749,1155,2439,1497
1925,1154,2468,1395
2194,1107,2693,1370
2272,1178,3026,1386
2282,1156,2781,1334
2401,1112,2898,1298
2717,1112,3214,1271
2434,1180,3275,1538
2758,1138,3330,1682
3023,1301,3474,1425
3118,1219,3803,1466
3241,1090,3307,1482
3547,1240,3748,1356
3323,1182,4068,1421
3532,1071,3580,1316
3309,1205,4401,1388
3712,1243,3720,1378
3708,996,4425,1431
3703,1245,3691,1320
3276,1046,4047,1501
3530,1356,4113,1598
3321,1245,3902,1265
3509,1099,3875,1537
3233,1043,4372,1538
3322,1190,3751,1428
3274,1036,3743,1393
2976,1164,3489,1237
2736,1018,3573,1431
2732,1061,3491,1320
2409,1132,3365,1269
2530,1122,3336,1122
2532,1061,2678,1041
2373,1085,2632,1414
2271,1041,2585,1225
2414,896,2728,1186
1979,851,2207,1112
2031,857,2420,1119
1751,937,2248,1054
1670,1025,1935,984
1595,737,1758,1122
1369,1020,1730,1003
1336,902,1471,983
1226,851,1535,934
1110,751,1397,1107
1182,682,1078,813
1104,822,1231,978
822,704,1213,884
874,740,849,902
943,901,969,933
839,771,1072,909
591,809,829,958
801,753,818,827
763,795,1006,1066
602,630,933,879
789,782,711,815
603,683,972,994
621,704,997,912
562,701,793,874
684,817,787,1160
756,711,877,914
827,779,951,947
732,736,843,975
735,742,842,1211
679,789,933,1027
797,775,814,1146
837,815,832,1213
692,859,763,1130
726,801,887,1058
810,801,771,1108
885,914,721,1113
771,949,896,1293
654,875,841,1027
801,852,847,1397
824,891,770,927
678,724,732,1147
780,891,944,916
591,882,948,1114
697,808,966,1051
721,842,811,1208
695,814,970,978
584,794,904,974
771,995,769,1068
683,828,761,1192
707,1017,979,1080
656,840,730,1206
715,778,714,982
650,767,681,1232
687,874,923,1170
838,753,885,1094
677,954,933,1197
697,848,961,1337
851,1100,898,959
977,867,912,1251
790,1188,1176,1562
963,1083,980,1334
834,1160,1067,1227
977,1236,1084,1433
921,1450,1192,1650
929,1303,1179,1740
966,1387,1046,2027
1192,1520,1497,1879
1038,1645,1522,2268
1127,1983,1172,2202
1325,1884,1583,2476
1273,1959,1500,2675
1480,2242,1805,2830
1438,2256,1937,2990
1565,2468,2097,3350
1582,2624,2207,3239
2069,2803,2554,3928
2204,2343,2230,3559
2132,2925,2534,3779
2283,2802,2765,4033
1926,2645,2729,4090
2014,2825,3251,4137
2181,2777,2986,3939
2105,2606,3348,3998
2145,2453,2769,4230
2345,2903,2714,3745
2470,2815,3014,4098
2182,2762,3789,3808
2275,2971,3483,4198
2271,2709,3397,4493
2127,2495,2971,4263
2221,2550,3205,3553
1881,2242,2965,3767
1746,2294,2855,3716
1993,2315,2649,3416
1788,2488,2406,3564
1478,2418,2324,3367
1573,2264,2200,3438
1377,2249,2088,3054
1275,2119,2153,2992
1138,1961,2042,2851
1250,2161,1483,2803
1245,2182,1520,3041
1095,2281,1430,2749
1182,1727,1370,2836
815,2159,1118,2689
754,2003,1065,2663
898,1925,1270,2638
797,1838,1068,2453
722,2152,1168,2458
816,2027,971,2396
847,1930,1101,2371
1052,2017,993,2342
742,2143,1074,2586
777,1875,1198,2313
1002,1964,1017,2275
876,2009,1355,2596
944,2169,1369,2544
938,2009,1199,2427
825,2167,1328,2231
1033,2159,1375,2587
1139,2206,1398,2556
1018,2086,1479,2555
1359,2172,1666,2705
1325,2100,1851,2894
1272,2245,1862,2484
1423,2167,1688,2562
1244,2498,1934,2602
1585,2427,2513,2576
1620,2445,2097,2846
1958,2704,2430,2788
1907,2641,2608,2924
1972,2473,3157,2951
2029,2348,3163,3160
2556,2903,3484,3027
2603,2495,3892,3213
2405,2747,3857,3386
2779,3335,4498,3506
3012,2494,4743,3660
3499,3110,5132,3566
3797,3112,5337,3470
3877,3103,6261,3831
3873,2899,5858,3479
4825,2832,6453,3821
5347,3086,7063,3816
5851,3238,8051,3716
5326,3114,8666,3962
6222,3263,8546,3664
7269,3270,10181,3613
7224,2930,9890,3709
7594,3264,10409,3705
7746,3082,11465,3912
8097,3291,11051,3730
8341,2612,11414,3439
8855,3009,11876,3774
8863,2676,11850,3649
9164,3104,12090,3967
9356,2557,11926,3665
8595,2586,12542,3631
8648,2159,12332,3605
9076,2657,11294,3641
8398,2177,11276,2953
8408,2537,11477,3164
8013,2111,10384,3074
8254,2074,9932,2555
7871,2389,9117,2637
7942,1997,9102,2730
6613,1992,8709,2817
6507,1681,8522,2169
6143,1954,7881,2188
6160,1706,7069,1879
5447,1555,7054,2234
5259,1708,6077,2221
4428,1587,5780,2009
3990,1513,5070,1878
3682,1671,4613,2058
3476,1718,4117,1571
2636,1502,3663,1971
2616,1316,3597,1452
2304,1253,2679,1754
2232,1435,2502,1560
1856,1319,2140,1779
1437,1185,1958,1692
1655,1447,1931,1650
1348,1391,1908,1674
1362,1368,1985,1711
1450,1381,1651,1700
1173,1215,1829,1613
1298,1559,1656,1504
1379,1311,1763,1560
1448,1364,1661,1328
1460,1359,1832,1823
1543,1406,1940,1725
1602,1331,2009,1726
2002,1291,2063,1479
2106,1406,2570,1874
2263,1349,2511,1744
2385,1516,2757,1871
2281,1411,2944,1659
2751,1373,2804,1721
2726,1456,3392,1559
2987,1636,3215,1748
3661,1504,4082,1860
3585,1406,4130,1687
3806,1670,4633,2296
4062,1387,4544,1853
3731,1201,4678,1906
4279,1644,4812,1934
4311,1675,5511,2059
3838,1779,5153,1874
4391,1622,5412,2202
4576,1463,6068,1787
4891,1549,5868,2190
4471,1555,5684,1897
4388,1584,5942,2109
4483,1949,5457,2135
4083,1733,5778,2380
3991,1679,5946,2224
3969,1683,6471,2400
3551,1853,5963,2525
3594,1837,6165,2812
3812,2159,6097,2898
3337,2366,6313,3382
3417,2712,5992,3409
2810,2618,6454,3959
3037,3474,6508,4388
2434,3488,5994,4472
2627,4023,6018,5521
2376,4238,6180,5408
2414,5041,6339,5551
2239,5834,6469,6933
2244,6183,6634,7118
1860,6764,6371,7651
1843,7994,5867,9095
1859,8921,6414,9636
1802,9083,6377,10869
1535,10056,6201,12809
1502,11123,6143,12831
1612,11916,6462,14966
1491,13445,6527,15653
1576,14838,6192,17288
1529,15058,5725,19824
1612,16056,5887,20936
1609,16308,5769,22744
1653,18088,5501,23928
1544,19104,5501,24992
1520,19328,5315,26736
1793,20144,5190,26576
1636,21008,5258,27656
1268,21784,5370,28488
1453,23416,4772,29624
1357,22688,4185,30168
1367,23208,4004,30664
1682,23880,3731,30200
1393,22984,3779,30624
1481,25368,3333,31536
1216,25016,3123,28424
1151,24224,3629,30448
1304,23216,3433,29120
1042,23200,3009,28368
1348,23472,3149,28160
1263,22072,3088,26808
1161,22624,2742,26128
1160,21632,2622,25344
1238,21760,3036,24136
1530,20320,3123,23536
1183,19016,2770,22104
1264,18888,2577,20072
1175,16264,2699,19216
1314,15640,2725,17728
1522,14513,2853,16003
1844,12218,2606,14913
1461,10675,2507,13587
1440,10476,2920,12099
1472,8829,2673,10811
1941,8554,2778,9704
1789,8114,2766,8194
1806,6987,2863,7873
2148,6510,3681,7259
1916,6191,3236,6661
1953,5640,3423,6253
1904,5495,3127,6178
1896,5089,2938,5819
1934,5154,3265,5730
1956,4755,3924,5278
2000,4921,3459,4752
2181,4641,3826,5225
2162,4420,3606,4967
2200,4138,3889,4883
2214,3857,3510,4399
2160,4479,3697,4817
2246,4015,4031,4863
2420,4221,3264,4336
2131,4345,3598,4869
1832,3909,3652,4539
2095,3665,3755,4085
2452,3650,3945,4507
2017,3854,3634,4334
2394,4176,3653,4910
1895,3780,3361,4379
2164,3975,3506,4308
2347,4035,3355,4413
2112,4014,3311,4670
2082,3845,3108,4550
2109,3776,3412,4405
2385,3796,3343,4449
2503,4099,2710,4282
1996,3615,3007,4349
2040,3684,2925,4244
2309,3987,2991,4087
2090,3853,2838,4400
2125,3738,2768,4787
2235,4180,2940,4179
2086,3641,3132,4167
2037,3684,2618,4208
2217,4082,3025,4401
2121,4289,2875,4401
2219,4326,2812,4463
2581,4258,3023,4945
2317,5013,2982,4756
2469,5409,2900,4986
2633,5555,2851,5975
2386,5567,3382,5675
2612,6584,3181,6744
3059,6698,3452,6982
2993,7349,3416,8298
3172,8861,3715,9460
3207,9987,3775,10359
3523,11114,3938,11577
3584,11729,4108,12810
4001,13789,4038,14509
3689,15459,4495,15691
3874,16888,4342,18440
4394,18344,4750,19272
4470,21120,4646,23536
4408,21304,5010,24024
4917,24192,5333,27296
4672,26464,4919,28736
5027,27720,5482,31984
4637,31496,5697,34744
5192,34104,5926,38592
5183,35960,5650,40512
5160,37272,5396,42728
5473,39528,5514,43416
5171,42440,5780,45976
4927,43280,5630,48592
5308,45544,5837,47112
5265,45712,5926,48312
5089,47760,5475,51432
4746,49696,5795,52560
