Count-435,Count-436,Count-435,Count-436
5418,1562,6346,2451
5421,1388,5971,2379
5435,1387,5782,2018
5337,1512,6061,2277
4963,1347,6068,1943
5158,1417,5409,2045
4385,1155,5129,1831
4261,1350,4891,2194
3990,1517,4818,1786
3926,1223,5040,2070
3708,1242,4456,1896
3542,1336,4088,1835
3691,1253,3560,1990
3453,1325,3472,1803
3157,1355,3754,1857
2761,1268,3194,2083
3282,1479,3630,2181
2802,1673,4006,2461
3014,2026,3871,2527
2869,1951,3646,2395
2843,1840,3528,2606
3079,2018,3678,2859
2370,2060,3528,2861
2885,2530,3400,3164
2970,2547,3366,3330
3029,2767,2979,3823
2448,2877,2728,4256
2332,3066,3242,4868
2174,3641,3158,4345
2450,3326,3043,5084
2671,4081,2886,5160
2336,3795,3025,5410
2296,4317,2696,5896
2088,4925,2831,6445
2157,4826,2312,6217
2027,4853,2572,6573
1676,5056,2276,7156
1625,5821,2539,7370
1519,6471,2544,7123
1472,6371,2486,7560
1603,6376,2162,7969
1326,6373,2219,8027
1333,7275,2211,8456
1314,7549,2092,8146
1280,7577,2386,8896
1377,7470,2307,8701
1302,7121,2088,8115
1300,7821,1960,8678
1126,8046,2446,8600
1228,7719,2451,8269
1174,7417,2635,8526
1108,7941,2501,8562
1243,7106,2539,8631
1049,7186,2579,8339
1176,7419,2640,9319
1150,7065,2726,8364
1042,6504,3005,8672
1176,6513,3164,7508
1034,6401,3250,7837
1118,6160,3177,7404
1228,5962,3384,7462
1036,5633,3505,6999
1265,4998,2921,6475
1393,5071,3646,6520
1161,4876,3441,5670
1183,4896,3945,5415
1150,3763,4201,5033
1426,3389,4256,4723
1353,3122,4438,4037
1376,2730,4459,3800
1478,2498,4968,3723
1498,2212,5604,3464
1781,1852,5714,3386
2000,1978,6082,3326
1759,1685,6169,2944
2159,1290,7051,3192
2057,1486,7193,3326
2270,1387,7502,2835
2281,1423,7757,2789
2926,1582,7299,3145
2667,1321,8867,3279
2944,1335,9506,3287
3073,1147,9422,3144
3680,1528,10990,3384
3417,1474,11596,3761
3626,1464,11841,3629
4271,1329,12549,3715
4307,1766,12846,3501
4698,1299,12262,3740
4779,1521,13434,4035
5205,1618,13176,3620
5415,1363,13715,4280
5620,1647,13784,3963
5559,1655,14162,3708
5995,1871,13592,3604
6358,1796,15228,4299
6590,1821,15362,3806
6735,1596,14757,3797
6944,1827,17224,4226
8329,1664,14893,4208
7742,1904,16320,4078
8439,2183,17072,4285
8746,1760,17488,4473
9275,1825,18024,4539
8698,2127,16936,4236
9307,2083,17256,3514
9465,2005,17192,4273
10286,2079,17696,4480
9519,2250,18296,4529
9622,2026,18272,4926
10041,2274,17888,4176
9670,1889,17616,4369
9517,1751,17888,4285
9021,1847,16624,4383
9532,1726,16632,3602
9031,1956,16250,3871
8480,1909,16121,3737
8560,1727,14534,3346
7958,1816,15454,3681
8563,1650,14293,3643
7906,1635,13812,3565
7765,1722,12756,4166
7057,1855,12743,3444
6785,1691,12241,3537
6054,1587,11760,3093
6233,1691,12821,3575
5836,1585,11173,3456
6269,1588,11331,3389
4956,1919,10020,2956
4579,1671,10128,3343
4422,1718,9109,3558
4178,1661,9275,2921
3695,1774,8934,3263
3438,1508,8465,3070
3328,1591,9276,3137
3157,1650,7973,3242
2871,1715,7552,3299
2715,1659,7844,3520
2550,1860,7590,3404
2079,1780,7043,3269
2329,1987,6570,3102
2074,1736,6009,3071
2046,1786,5629,3146
2337,1874,6250,3188
1898,2132,5729,3134
2056,1978,5466,3168
1610,1946,4840,2907
1921,1705,5012,2932
1717,1992,5036,3234
1840,1879,4840,2883
1891,1807,4518,3204
2141,2200,4692,2967
1912,1834,4366,3178
1876,1843,4281,2782
1885,2066,4619,3006
2158,1755,4739,2604
2176,2066,4665,2674
2440,1698,4149,2742
2838,1919,4250,2565
2598,2066,4893,2935
3083,1846,4234,2566
3072,2191,4701,2572
3238,1816,5231,2905
3864,1821,5219,2525
3910,1553,5390,2679
4204,1816,5299,2751
4316,1701,6532,2639
4623,2037,5953,2656
4854,1880,6216,2465
5287,1682,6808,2372
5177,2012,7175,2281
5963,1575,7007,2687
5974,2094,6560,2478
6124,1913,8296,2156
6557,1940,7735,2662
6782,1710,7974,2956
6760,2253,8133,2504
6790,1729,8096,2715
6967,1795,8305,2415
7157,1934,8768,2567
7089,1783,8647,2814
7043,1910,8426,2331
7223,1874,8230,2405
7778,1768,7940,2633
7161,2024,7422,2501
7282,2138,7641,2625
7022,1624,7165,2772
7035,1812,7392,2495
6311,1872,6660,2315
5917,1799,6465,2350
6021,1810,6926,2127
5775,1937,6223,2271
5123,1860,5812,2284
5146,1781,5801,2044
4704,1628,5193,1956
4695,1671,5234,1880
3950,1554,4322,2061
4220,1590,4306,2223
3356,1429,3845,1759
3174,1380,4001,1842
3097,1361,3387,2037
2574,1135,2801,1462
2198,1437,2327,1486
2149,1054,2183,1721
1787,1335,2110,1773
1670,920,1892,1632
1493,951,1987,1598
1581,1063,1647,1782
1554,1001,1813,1521
1334,1162,1609,1618
1269,1024,1452,1672
1153,1071,1419,1286
1198,1002,1334,1455
1233,1001,1702,1575
1110,1004,1380,1720
1149,1121,1634,1524
1118,948,1332,1453
1097,1110,1564,1419
914,1319,1781,1608
1260,967,1619,1565
1145,1179,1525,1567
1103,1008,1516,1824
1015,1201,1609,1622
1117,1188,1552,1623
1174,1167,1526,1517
1190,1211,1572,1648
1190,1110,1509,1849
985,1145,1487,1924
1115,1313,1540,1721
957,1451,1435,1770
1252,1302,1439,1918
1181,1341,1493,1700
1254,1365,1675,2142
1181,1428,1492,1679
1307,1250,1449,2020
907,1174,1551,1948
1013,1470,1533,2111
1199,1201,1618,1733
1160,1223,1561,2045
1267,1370,1714,2101
1032,1437,1519,1770
1098,1336,1513,1751
1052,1241,1389,1905
1209,1428,1443,1979
1074,1347,1539,1749
935,1260,1302,1805
984,1341,1361,2084
1135,1135,1569,2005
1077,1090,1583,1672
1068,1408,1701,1807
1263,1171,1440,2133
1117,1341,1732,2009
1076,1539,1408,2199
1209,1240,1806,2163
1133,1686,1754,2486
1255,1628,1635,2439
1165,1573,1708,2255
1495,1872,1922,2803
1380,2033,2247,3216
1682,2182,2338,2963
1624,2112,2098,3564
1571,2547,2298,3563
1702,2542,2422,4127
1843,3280,2931,4292
1816,3148,3090,5149
2411,3628,3070,4919
2124,3399,3215,6267
2516,4121,3533,6267
2251,4111,4066,6385
2747,4574,4127,7409
3117,5080,4498,7011
3131,4935,4800,7755
3210,5381,5151,8487
3110,5516,5563,9150
3700,6012,4854,9417
3676,6877,5019,8969
4064,5418,5707,8391
4241,5823,5919,9021
4253,6976,5520,8826
4514,6551,5585,8878
4248,6515,5695,9026
4566,6895,6333,9687
4340,6611,6042,10312
4614,6916,5776,9884
4131,6635,5919,10140
3851,6992,5873,9364
4051,6914,4985,9040
3685,6716,5590,9284
3861,6748,5370,9406
3307,6327,4925,8703
3553,6599,4405,9754
3222,6547,4277,9295
2966,6270,3646,8439
2527,5710,3156,7965
2484,6091,3242,8675
2116,6119,2954,8356
1989,5949,2862,7889
1824,5253,2534,7294
1521,5467,2198,7185
1593,5058,2162,7088
1617,5229,2199,7392
1313,4989,1835,6823
1471,5222,2071,6559
1451,5004,1959,6457
1449,4735,1945,6265
1378,4782,2030,5727
1228,4636,2122,5599
1391,4499,1772,5814
1532,4878,2138,5450
1625,4571,2079,5435
1459,5237,2126,5656
1568,4480,2282,5305
1509,4663,2355,5353
1609,4811,2354,5005
1642,4491,2411,5843
1718,4687,2529,5371
1771,4542,2845,5657
1891,5441,2742,5860
2012,5063,3271,5863
2231,4862,3291,5915
2160,5009,4057,5769
2692,5625,3703,5993
3120,5670,4404,6241
2935,5551,4501,6350
2884,5324,5162,6264
2949,5125,5554,6737
3497,5889,6364,7006
3634,5348,6334,6998
4650,5944,7807,7397
4009,5794,8378,7434
5099,5754,8639,7583
5477,6170,9355,7540
6037,6180,10207,8408
