Counts-435,Counts-436,Counts-435,Counts-436
4144,1284,4319,2113
4369,1861,4967,2335
4407,1509,4499,1953
5130,1818,4898,2040
4944,1926,5255,2331
4677,1542,5231,2282
5798,1629,5630,2221
5651,1679,5868,2583
6055,1929,5344,2407
5168,1831,5363,2620
6005,1861,6135,2557
6210,1879,6400,2614
6578,1761,6378,2111
6104,1878,6385,2339
6701,1794,6564,2418
5948,1728,6247,2218
6736,1678,6417,2348
6751,1585,6540,2670
7282,1437,6155,2329
6676,2015,7086,2652
7456,1696,6943,2441
6672,1663,7155,2886
6752,2069,7090,2286
7729,1925,7676,2609
7048,1937,7416,2710
8474,1797,7504,2473
7132,1886,8078,2523
7314,1874,7572,2838
7152,2042,7962,2634
7858,2111,7374,2585
8171,1935,7829,2714
7808,2254,7579,2689
7773,2234,7776,2370
7212,2153,7654,3002
7387,2024,7287,2665
7487,2129,7775,3030
7926,2082,7483,2941
7844,2084,7835,2756
6755,2127,7953,2771
8002,2070,7795,2647
7000,1806,7731,2989
7215,1990,7802,2296
7518,2021,7059,2624
6803,1935,6480,2327
6440,1874,6483,2585
6515,1986,6660,2439
6677,2034,6329,2796
6673,1900,6916,2389
6136,2080,6659,2764
5776,1928,6608,2927
6148,1993,6514,2582
5978,2448,5992,2844
5601,2043,5754,2832
5801,2118,5748,2792
6064,2489,5783,3115
5114,2340,5861,2870
5148,2590,5475,3122
5418,2723,5644,3644
5606,3211,5443,3897
5425,3097,5355,3930
4725,3284,6005,3928
5369,3723,5147,4244
5132,3927,5075,4229
4503,4166,4892,4648
4465,4269,5004,4976
4748,4330,4770,4289
4370,4768,5176,4661
3916,5035,4606,4953
4022,4678,3888,5638
3643,5429,3957,5451
3556,5072,4087,5578
3549,5928,3648,5889
3371,5723,3681,6019
3076,5762,3418,6738
3292,5246,3444,6149
2873,5838,3139,6394
2926,6060,3249,6281
2553,5945,3038,6701
2680,5967,2988,6393
2320,6197,3190,6157
2362,5589,2720,5567
2550,5229,2742,6342
2256,5625,3080,5212
2288,5778,2672,5975
2192,5262,2843,6222
2273,5283,2450,5634
2195,5382,2598,6010
2046,5136,2346,5869
2305,4557,2173,5920
2168,5190,2518,5424
1901,4601,2721,5427
1890,4833,2120,5067
2129,4797,2321,5171
1798,4640,2342,4964
1869,4363,2097,5615
1785,4248,2329,5227
1690,4053,2298,4987
1847,4028,2004,4803
1832,4216,2369,4325
1818,3826,2151,4376
1795,3436,2265,3969
1909,3058,2085,3883
2055,3055,2141,3430
2349,2649,2365,3595
2004,2849,2366,3573
2206,3151,2224,3362
2071,3138,2381,3309
2234,2494,2637,3359
2573,2342,2493,3225
2282,2235,2634,3253
2466,2383,2867,3192
3126,1973,2639,2726
2937,2286,3292,3044
3502,2480,3021,3281
3514,2189,3084,2873
3640,2279,3615,2840
3488,2095,3773,2832
4155,2091,4156,2822
4530,1839,3966,3028
4929,1884,4344,2606
4688,2125,4195,2832
4830,2056,5025,2633
5153,2310,4873,2260
5564,2278,5397,2757
5548,2047,5304,2701
5851,2045,5845,2739
6340,1905,6346,2659
6542,2219,6563,2540
6590,2042,6011,2905
6505,2097,6663,2834
7668,1970,7406,3183
7738,2237,7429,2630
7471,2545,7688,2787
8880,2387,8140,2914
8661,2386,8217,2764
8979,2074,7926,2700
9229,2139,9192,2433
9253,2210,8957,2606
10393,1864,9186,2920
10028,2361,9046,2764
10334,2537,9503,2782
10556,2478,9481,2837
10459,2629,9648,2884
10145,2497,9556,2960
10170,2471,9762,2512
10569,2375,10016,2689
10610,2469,10357,2865
10925,2071,10043,2814
10494,2471,10127,2824
9749,2276,10159,2892
10281,2483,9903,2638
8680,2376,9205,2900
9369,2171,9206,2810
8718,2058,9365,2762
9578,2378,9397,2862
8227,2120,9267,2988
8761,2033,9013,2979
8033,2287,9043,2673
8310,2097,8227,2545
7683,2218,8540,2992
6767,2175,7855,2835
6991,2452,7599,3000
6134,2313,6983,2508
6723,2128,7001,2581
5700,2182,7010,2739
6232,2373,7200,2583
5268,2395,7029,2596
5811,2033,6146,2752
5217,1871,5874,2852
4819,2380,5611,2677
4962,2475,5406,2910
4442,2333,5925,2951
4533,2350,5437,3249
4608,2177,4979,2992
4192,2525,4882,3294
3863,2456,4527,2805
4203,2358,4699,2935
4002,2541,4010,3030
3581,2266,4239,2880
3550,2463,3895,3111
3332,2086,4176,2812
3605,2403,3697,2917
3306,2424,3850,3188
3386,2318,3831,2914
3321,2668,3933,2938
2959,2354,3633,2772
3191,2058,3254,2626
3451,2229,3152,3199
3066,2298,3812,2451
3130,1918,3892,2526
3545,2348,3962,2868
2916,2107,3357,2855
3650,2324,3622,2623
3413,2567,3408,2980
3696,2081,3711,2953
3773,1909,3592,2731
4111,2414,4029,2820
4096,1968,3865,2820
3631,2308,4304,2757
4229,2282,4325,2608
4707,1905,4241,2629
5089,1913,4502,2822
5294,2117,4789,2438
5142,2055,4912,2574
5259,2412,5623,2740
5890,1883,5384,2747
6047,2100,5408,2523
6339,2322,5934,2728
6745,2049,6394,2578
6448,2362,6156,2761
6765,1928,6716,2353
6440,2055,6829,2676
7052,2132,7163,2916
7796,2057,6729,2823
6910,1929,6537,2808
6707,1988,7114,2318
6990,2163,7308,2540
7080,1696,7052,2561
6999,2125,7568,2850
6178,1692,6857,2572
