Counts-435,Counts-436,Counts-435,Counts-436
1362,1232,1531,1434
1467,1065,1762,1476
1368,1168,1789,1433
1412,1238,1857,1418
1643,1113,1940,1192
1685,901,1973,1375
1813,992,2215,1156
1992,1068,1915,1230
2183,1069,2482,1216
2316,840,2819,1416
2506,1059,3093,1108
3055,1045,3636,1322
3144,1093,3691,1362
3469,1030,4264,1536
3930,1021,4285,1259
4118,1074,4664,1417
4223,1180,5007,1544
4709,1248,5343,1519
4967,1387,5080,1544
5284,1061,5992,1500
5718,1260,6159,1412
6018,1288,6425,1504
6279,1277,6658,1660
6628,1318,7134,1671
7144,1389,7281,1679
7578,1383,7577,1806
7057,1525,8692,1661
8283,1455,8006,1897
8650,1467,9554,1794
9436,1416,9393,1952
9778,1680,9164,1895
9734,1518,9841,1905
9677,1795,10269,1908
9935,1735,9684,2034
9973,1781,10106,2155
10095,1913,10388,2188
9823,1676,9948,2147
9866,1679,11002,1943
10305,1737,10147,1955
10050,1594,9807,1973
10034,1914,9657,2027
9266,1683,9175,1836
9256,1686,9023,2036
8414,1551,8360,1746
7902,1395,8341,1840
7774,1522,7896,1687
7518,1445,7331,1540
7267,1336,6989,1530
6788,1255,6513,1663
6416,1559,6653,1603
6460,1084,6391,1513
5962,1256,6145,1390
5737,1194,5663,1735
5893,1199,5412,1521
4991,1134,5170,1407
4764,1248,5324,1510
4619,1289,4594,1406
4136,1149,4316,1494
3644,1193,4331,1517
3680,1178,3974,1260
3745,1145,3665,1410
3163,1165,3459,1498
2850,1231,3382,1299
2713,1348,2747,1363
2444,1244,2884,1350
2493,1337,2277,1436
2252,1184,2321,1563
2234,1211,2271,1642
1911,1405,2202,1479
1778,1436,2105,1489
1782,1233,2091,1568
1677,1265,1832,1572
1555,1148,1729,1421
1554,1427,1528,1457
1357,1269,1708,1448
1309,1282,1487,1610
1493,1191,1660,1317
1346,1110,1567,1535
1237,1424,1591,1706
1297,1169,1558,1615
1419,1213,1459,1568
1347,1208,1601,1747
1438,1291,1670,1554
1487,1275,1420,1378
1323,1142,1546,1490
1372,1329,1648,1440
1552,1277,1617,1530
1531,1129,1693,1347
1536,1188,1914,1561
1427,1294,1795,1396
1799,1169,2098,1380
1837,1205,2150,1352
1934,1194,2410,1324
2459,1367,2456,1478
2878,1336,2912,1396
3049,1244,3558,1465
3223,1171,3784,1492
3418,1319,3669,1449
4287,1571,4202,1369
4023,1539,4918,1540
4512,1361,5321,1602
4962,1428,5557,1577
5483,1420,6133,1707
5382,1478,6376,1685
5928,1596,5988,1627
6253,1583,6629,1946
6329,1493,6880,1882
6703,1519,7080,1704
6910,1734,7413,1892
6754,1585,6803,1767
6600,1648,6930,2020
6482,1601,6919,1804
6505,1616,6646,1691
6225,1468,6630,1805
6182,1484,6114,1434
6314,1587,6154,1718
5673,1453,5906,1558
5896,1287,5935,1561
5449,1319,5095,1393
5179,1335,5197,1425
4832,1347,5021,1408
4585,1223,4605,1495
