Counts-435,Counts-436,Counts-435,Counts-436
800,1339,1673,1533
747,1210,1514,1515
646,1282,1590,1701
653,1130,1504,1455
582,1261,1510,1569
616,1220,1500,1649
492,1179,1339,1510
621,1166,1240,1762
552,1106,1162,1451
501,991,1318,1493
510,1094,1170,1450
549,1014,1250,1438
536,982,1200,1337
395,1007,920,1275
471,967,975,1367
433,888,1056,1326
518,877,942,1327
483,916,1020,1352
456,859,1116,1385
329,751,942,1115
455,927,983,1189
525,906,968,1118
419,775,870,963
418,692,1010,1044
440,697,901,1149
445,605,899,990
529,776,890,871
401,659,737,1040
430,650,814,1019
418,629,726,990
391,570,897,859
501,529,753,857
490,655,925,891
450,505,772,771
514,478,790,689
574,511,830,713
517,519,904,757
522,548,897,826
627,521,901,662
664,438,891,663
648,380,887,750
705,364,873,709
717,418,988,737
825,432,1063,611
764,427,949,622
848,383,1144,563
959,457,1233,440
1023,380,1130,592
859,446,1218,595
1100,419,1119,615
1103,427,1229,616
1192,511,1394,563
1262,557,1292,583
1421,460,1436,539
1610,498,1638,556
1352,494,1574,837
1674,536,1513,582
1463,480,2008,650
1790,513,1925,588
1971,524,1895,670
1997,489,2141,703
2233,504,2291,652
2134,487,2303,750
2389,533,2308,741
2592,606,2626,623
2731,510,2652,681
2582,539,2942,779
3020,624,3151,738
2959,641,3041,734
2879,599,3017,796
2960,659,3123,783
2862,596,3331,746
2985,584,3350,858
2869,724,3343,773
3102,750,3368,861
2812,544,3243,696
3047,587,3233,746
2626,632,3243,658
2648,617,3382,869
2706,670,3249,695
2666,584,3043,825
2291,679,3179,657
2497,545,2934,777
2198,557,2892,792
2139,524,2653,721
2050,544,2531,783
2067,451,2501,739
1930,588,2511,745
2056,582,2180,764
1727,559,2168,769
1694,543,2272,697
1742,585,2164,784
1665,570,1968,935
1584,700,1964,791
1459,634,2019,760
1470,654,1984,865
1424,631,1906,766
1338,638,1768,797
1265,723,1724,868
1282,750,1592,937
1141,848,1543,823
1221,784,1407,884
1099,798,1511,947
1162,781,1395,903
990,733,1304,1009
917,731,1228,1036
824,683,1117,1036
849,880,1223,1016
889,679,1038,1011
844,577,1080,989
866,663,1072,980
756,690,1032,914
786,602,1033,1074
823,705,1022,898
709,677,1089,983
852,681,939,914
752,663,935,1021
585,576,973,997
610,704,973,809
823,596,961,840
713,576,898,963
729,672,981,827
702,592,957,1009
671,610,1036,689
664,566,990,930
760,528,1038,750
777,564,972,816
774,618,1105,732
906,434,1253,579
995,562,1180,773
1070,538,1397,774
1183,483,1415,710
1281,624,1533,782
1491,567,1351,850
1542,595,1492,726
1730,569,1664,726
1888,615,1841,789
1892,588,1907,660
1946,677,2165,706
2050,616,2244,738
2017,628,2264,828
2388,703,2307,745
2141,696,2345,744
2300,637,2503,780
2315,597,2567,753
2174,605,2444,887
1962,637,2286,838
2000,634,2356,668
2138,586,2338,660
1846,596,2309,757
2021,521,2241,864
1934,510,2136,683
1870,596,2309,835
1917,573,2160,564
1836,623,1744,711
1640,540,2043,588
1712,425,1960,706
1518,648,1803,682
1530,446,1844,649
1440,450,1930,686
1494,451,1577,644
1273,517,1633,673
1325,452,1471,655
1086,439,1339,589
1127,417,1431,673
1002,466,1294,614
1036,449,1200,652
849,436,1140,563
881,467,1087,543
826,370,838,563
781,521,974,570
693,353,1047,625
650,353,936,536
673,408,857,476
697,360,721,551
624,454,735,458
581,312,774,479
584,380,724,534
478,377,808,499
505,404,672,549
491,456,732,562
501,373,744,561
450,382,613,521
419,365,731,579
608,399,749,506
434,313,630,419
520,513,727,506
434,383,599,519
427,416,718,504
536,487,618,516
455,333,611,499
404,555,571,507
388,363,585,569
409,418,507,491
410,379,519,510
560,468,541,468
469,340,530,559
404,458,568,609
447,465,546,516
404,426,495,612
469,444,632,495
393,403,531,494
493,404,730,553
442,435,644,483
467,399,578,622
389,351,630,556
327,416,566,555
476,424,602,460
491,371,591,601
445,442,676,661
342,417,724,630
449,434,591,533
419,367,710,548
424,346,736,534
537,475,728,551
502,414,659,557
410,308,689,536
463,386,766,593
446,370,800,535
432,490,727,520
458,404,936,546
552,408,793,611
593,449,735,665
532,421,804,652
473,512,835,702
531,537,804,735
566,570,1023,709
569,682,917,925
587,677,1027,683
709,858,991,690
706,759,1036,885
747,840,1193,1012
857,928,1331,1008
906,838,1264,1004
1018,985,1313,1111
1003,1033,1502,1143
1136,1031,1434,1124
1232,939,1426,1054
1162,1028,1608,1211
1235,1042,1592,1145
1183,1048,1781,1191
1361,1077,1692,1224
1390,986,1827,1290
1178,1032,1810,1219
1433,1017,1874,1164
1359,1000,1765,1158
1349,945,1896,1044
1351,885,1752,1024
1381,890,1806,993
1308,851,1907,1081
1408,919,1683,1018
1404,875,1819,869
1187,878,1814,1068
1132,814,1807,1148
1000,777,1694,1012
1096,744,1758,1117
950,774,1702,896
950,722,1496,1026
951,702,1444,873
841,720,1411,997
921,589,1344,901
859,672,1328,879
907,755,1217,798
749,605,1110,958
737,585,1068,798
664,696,1053,821
632,635,1073,849
650,683,969,813
638,657,1017,768
602,738,847,771
558,726,1027,710
654,600,928,820
610,604,883,758
595,677,909,865
510,747,974,760
543,658,942,909
681,744,1014,820
629,796,1024,748
619,791,948,963
682,777,865,910
641,723,912,925
606,744,1000,945
624,740,1017,862
635,777,1033,1025
654,802,1085,905
810,894,1021,1011
773,909,885,932
698,904,1126,959
929,803,936,996
721,807,1064,1049
794,830,1206,961
720,770,1076,998
871,966,1288,1060
965,968,1239,1046
1282,947,1385,1026
1126,944,1543,1056
1327,882,1477,1072
1535,1048,1766,1070
1797,893,1755,1133
2057,1034,2006,1185
2115,1000,2069,1269
2270,1005,2192,1243
2578,1075,2491,1140
2607,1187,2633,1225
2594,1105,2943,1173
3100,1162,3082,1351
3668,1219,3332,1334
3854,1219,3646,1358
4028,1228,3960,1441
4377,1232,3942,1307
4513,1264,4585,1353
4711,1416,5076,1342
4894,1236,5300,1525
5191,1265,5808,1519
5343,1450,5566,1505
5518,1315,5936,1397
5218,1151,5495,1550
5783,1203,5654,1508
5649,1246,5709,1428
5570,1244,6141,1474
5328,1106,5715,1410
4962,1129,5676,1424
5230,1125,5487,1351
5173,1010,5602,1201
4550,1006,5310,1196
4588,966,5513,1182
4247,926,5273,1175
3983,900,5292,1171
3853,851,4992,1231
3503,844,4565,1119
3425,925,4490,1104
3126,847,4277,1048
3051,767,3955,1002
2842,669,3525,953
2470,743,3524,1024
2328,701,3397,873
2029,788,3144,997
1960,595,3061,976
1848,656,2554,1065
1631,509,2464,923
1479,579,2189,968
1217,631,2282,886
1331,544,2280,859
1267,541,2056,886
1158,571,2163,900
1096,656,2096,909
1009,653,2127,956
1063,579,2102,918
1177,531,2255,836
1175,661,2358,964
1285,641,2265,1016
1294,698,2489,1010
1564,690,2335,993
1667,712,2560,1017
1742,693,2696,962
1748,644,3021,1017
2044,732,2988,987
1917,714,3056,1090
2087,729,3185,1075
2066,713,3177,1077
2245,703,3004,1055
2390,782,3275,949
2392,630,3233,1026
2506,781,3434,997
