Counts-435,Counts-436,Counts-435,Counts-436
65,59,58,76
57,56,47,50
66,74,60,81
60,84,60,86
89,59,70,84
59,52,63,46
57,88,60,85
46,55,51,88
54,66,55,70
61,88,57,66
76,70,69,52
78,49,48,53
60,48,69,56
55,55,67,60
59,52,62,65
69,67,58,53
58,57,77,53
66,71,72,78
71,53,64,48
50,69,104,62
40,62,84,68
67,65,64,63
60,60,49,66
50,78,52,72
75,53,60,49
63,49,70,60
41,47,50,64
55,62,88,67
79,78,78,88
71,54,76,76
44,60,53,111
54,78,63,49
56,83,59,50
48,75,73,51
67,59,61,58
57,66,60,64
82,83,55,62
55,63,83,66
69,62,77,46
59,85,71,67
59,66,68,65
48,72,73,75
42,77,67,67
49,68,55,66
79,71,70,80
41,61,68,48
82,56,59,56
71,63,63,60
68,51,46,67
56,66,67,57
52,61,66,70
60,68,59,61
101,60,59,52
65,73,52,69
51,63,65,54
86,66,51,62
50,55,71,51
53,70,55,61
49,42,66,50
40,68,66,68
53,46,52,68
63,55,63,48
60,54,62,87
62,60,64,58
49,50,45,76
70,45,77,68
47,73,61,66
60,46,58,80
58,51,52,60
51,61,85,46
94,61,74,44
70,66,49,75
88,65,79,58
54,51,81,58
42,66,72,51
64,66,51,98
57,48,49,56
44,55,60,61
66,51,68,61
76,61,58,57
58,80,81,63
66,45,67,53
75,57,49,69
58,76,56,81
100,65,59,95
70,63,59,73
53,64,44,47
40,46,63,60
53,73,72,69
50,61,39,60
56,67,45,62
72,62,70,99
53,64,57,81
55,58,52,73
50,69,58,66
40,55,56,75
48,63,62,44
69,74,49,66
63,57,61,58
52,46,47,54
48,63,55,42
70,55,63,51
61,73,64,52
58,52,59,50
58,76,57,79
50,66,45,62
39,50,47,61
65,51,62,62
49,63,56,60
75,68,71,84
40,45,55,49
57,70,45,46
40,51,68,63
52,67,67,51
58,40,72,58
52,75,61,88
77,50,53,58
58,63,63,49
62,57,59,53
39,48,52,59
42,49,41,66
39,52,49,48
56,63,49,66
60,54,54,62
43,60,72,61
51,63,56,57
56,43,50,52
66,76,51,58
57,60,64,62
53,63,59,45
54,59,44,88
45,60,52,45
44,67,56,65
43,43,68,52
57,66,45,64
50,54,65,51
40,55,52,50
48,54,59,69
54,58,54,63
54,64,70,48
55,58,58,50
67,72,57,58
52,80,88,56
57,67,60,56
57,50,43,66
54,64,56,45
45,54,78,66
56,51,77,53
48,62,61,47
48,86,57,67
54,52,58,80
56,78,61,55
55,52,50,65
53,60,84,61
62,57,40,47
58,51,44,64
47,49,46,85
49,71,60,73
46,52,40,73
44,68,46,87
60,66,43,60
69,62,65,57
49,60,55,63
44,66,49,67
64,94,46,49
43,64,94,78
68,71,50,43
50,51,58,63
69,57,60,65
39,69,45,90
72,68,53,105
49,60,49,73
55,71,63,58
59,82,55,50
74,70,63,54
58,58,92,58
84,63,71,61
66,66,59,85
52,70,83,70
61,64,61,69
55,62,51,64
69,80,66,55
60,47,56,56
57,76,60,65
72,75,81,77
64,69,68,72
75,59,56,42
58,76,49,66
78,74,53,63
55,70,75,69
57,57,67,84
74,61,55,55
41,56,58,63
68,57,61,42
74,65,60,74
54,69,55,70
74,62,55,75
42,81,58,47
56,49,52,54
59,58,57,70
73,50,61,48
49,74,53,57
71,64,47,83
55,56,41,77
46,55,78,61
68,67,54,47
59,55,50,58
52,48,63,69
50,46,41,86
45,72,59,56
48,53,57,61
47,61,54,57
58,59,61,69
39,60,77,87
59,47,45,76
55,39,64,58
57,68,50,53
83,50,68,77
62,75,63,89
70,60,58,60
71,51,58,63
46,42,79,57
47,82,54,55
70,61,40,73
66,75,43,69
48,46,72,68
82,47,58,94
56,49,47,67
87,78,62,78
74,53,50,77
50,55,59,112
59,87,75,68
65,67,72,73
41,73,64,63
86,79,58,93
39,66,47,48
97,69,58,66
66,75,57,64
48,63,69,58
69,67,76,61
50,72,58,66
67,56,56,63
41,55,48,72
60,87,58,50
64,67,47,78
44,60,50,59
66,61,79,65
44,66,56,50
51,42,49,70
92,59,45,72
74,48,56,53
50,61,56,66
45,65,47,84
54,56,46,73
86,77,54,50
50,57,50,80
65,47,43,71
53,48,73,80
56,68,67,46
70,57,43,68
59,95,52,59
79,51,61,65
70,88,64,51
57,61,52,58
68,63,55,89
49,56,71,73
64,57,62,72
98,91,71,71
70,61,52,90
48,67,53,56
53,63,90,64
58,56,91,47
76,65,52,75
65,85,112,59
80,74,80,61
108,48,71,88
46,54,92,86
54,62,76,60
78,64,57,67
76,55,98,60
111,57,83,92
85,83,90,58
100,66,59,72
61,66,61,88
86,76,89,64
90,49,51,51
79,55,73,68
70,60,90,48
103,79,63,66
80,81,57,72
77,94,67,55
63,76,68,51
77,55,73,48
80,85,84,74
82,69,56,82
67,51,73,73
78,63,84,67
51,55,81,67
83,62,52,58
58,53,63,83
69,87,61,71
50,74,55,48
54,71,43,80
57,46,81,52
39,52,75,80
70,73,64,65
61,51,71,66
46,80,56,82
59,71,59,65
44,56,72,50
78,75,77,67
89,56,69,48
73,78,65,70
62,85,66,84
62,85,71,69
74,63,87,50
75,81,53,74
70,78,70,89
94,88,72,79
68,40,79,65
102,69,55,61
70,65,58,58
56,57,66,51
62,41,63,60
85,63,68,73
68,68,53,62
55,53,43,60
41,63,65,69
56,57,57,71
43,68,51,52
63,45,58,51
58,53,75,58
46,48,47,87
59,71,60,79
60,56,53,50
76,68,62,64
58,45,67,72
66,50,65,54
48,39,54,66
48,66,48,74
46,44,62,47
51,48,57,49
71,46,57,59
52,60,52,62
42,45,40,59
70,71,65,50
46,58,52,70
40,82,69,62
58,49,61,47
59,57,60,62
48,78,48,55
52,81,60,69
66,70,56,56
49,88,49,60
64,59,87,49
79,70,65,54
57,79,59,56
64,49,59,95
66,56,76,78
80,86,69,69
102,58,113,52
74,50,84,60
103,59,70,61
