Counts-435,Counts-436,Counts-435,Counts-436
1186,1284,1375,1337
1126,1165,1425,1352
1317,1072,1622,1195
1392,1003,1726,1169
1512,942,1742,1233
1693,970,1869,1277
2032,968,1905,1170
1793,975,2296,1086
2485,942,2370,1395
2356,803,2376,1268
2715,904,3050,1177
2772,797,3008,1260
2995,956,3363,1192
3323,1042,3431,1284
3703,1100,3963,1391
3611,1101,4087,1440
4341,1125,4383,1507
4415,1040,4732,1518
4539,1076,4736,1326
4849,1287,5151,1517
4952,1271,5888,1478
5726,1293,5879,1718
5774,1280,6031,1715
5977,1306,6113,1505
6585,1420,6876,1603
7057,1411,7192,1619
7282,1528,7583,1761
8002,1554,7904,1741
8118,1522,8205,1700
8146,1516,8560,1749
8918,1360,8630,2107
9560,1572,8877,2106
9232,1665,9080,1991
9299,1655,10078,1868
9705,1692,9690,1977
9901,1743,9533,2013
9313,1594,9939,1874
9319,1574,9478,1995
9482,1609,8806,1819
9075,1473,9392,1756
8760,1537,9218,1994
8514,1264,8844,1720
8387,1544,8852,1739
7744,1390,8418,1857
7814,1322,7956,1549
7340,1355,7711,1877
6664,1313,7280,1655
6443,1144,6719,1399
6367,1186,6335,1634
5778,1341,6377,1626
5514,1186,5764,1469
5547,1232,5815,1410
5154,1134,5664,1350
5179,1185,4979,1272
4946,1168,5203,1301
4364,1092,4811,1376
4756,1026,4806,1469
4208,1056,4171,1203
3805,1074,4187,1382
3717,1108,3862,1305
3712,1190,3191,1527
3155,1247,3328,1216
2754,1198,2924,1522
2679,1137,2857,1399
2460,1076,2643,1450
2583,1184,2520,1435
2030,1144,2488,1502
1766,1233,2006,1414
1643,1227,2155,1521
1900,1316,2032,1288
1912,1333,1982,1342
1581,1039,1780,1490
1424,1122,1942,1381
1470,1176,1615,1397
1664,1277,1673,1419
1309,1396,1656,1586
1448,1279,1479,1278
1343,1227,1458,1387
1289,1223,1508,1486
1268,1209,1481,1482
1274,1334,1398,1524
1253,1220,1421,1416
1199,1236,1564,1375
1204,1281,1456,1540
1282,1092,1320,1213
1450,1171,1575,1358
1352,1140,1429,1465
1455,1129,1864,1332
1609,1092,1465,1183
1646,1066,1954,1237
1858,1141,1748,1308
1875,1059,2120,1540
2006,1036,2274,1375
2349,1269,2413,1346
2436,1075,2545,1281
2861,1217,2835,1455
3151,1370,3281,1403
3111,1280,3656,1331
3960,1319,3795,1545
4043,1508,4386,1365
4682,1259,4893,1510
5032,1406,4388,1493
5221,1310,5450,1692
5373,1432,5380,1674
5394,1543,5715,1806
5966,1437,5823,1722
5849,1521,6094,1653
6272,1264,6826,1612
5767,1500,5822,1703
6422,1666,6739,1639
6347,1461,6710,1840
5698,1384,6880,1840
6247,1600,6275,1872
5611,1388,6189,1567
5869,1465,5857,1721
6141,1312,6004,1557
5554,1543,5834,1542
5754,1339,5475,1500
5248,1098,5613,1533
4931,1389,5502,1567
4799,1273,5016,1518
4542,1212,4797,1382
4217,1328,4474,1318
4160,1196,4054,1494
3817,1006,3767,1213
3357,993,3552,1252
3130,982,3467,1256
3167,1090,3044,1272
2771,869,2912,1172
2253,816,2548,1150
2356,826,2101,1032
1965,926,2007,977
1441,741,1938,1034
1639,740,1692,1171
1334,757,1648,960
1389,840,1494,939
1044,901,1264,777
1207,749,1241,1004
998,691,1354,960
848,628,1107,899
848,816,1134,873
1009,696,1025,893
864,688,1068,1015
930,728,1076,1003
803,679,1019,842
871,809,1048,1037
752,672,1192,895
716,789,1024,978
830,721,1053,1091
678,790,1075,906
798,715,1177,915
867,770,1162,1038
894,686,925,1099
813,790,1054,920
823,724,1048,922
785,745,1232,1144
722,830,1115,1082
689,706,1052,1058
785,688,1165,1203
614,768,839,915
859,790,1213,1049
829,858,1060,1061
718,866,1300,1135
849,890,1039,1109
708,762,1084,1255
773,886,1142,1020
699,739,1396,1118
820,820,1435,1157
926,802,1290,1144
937,849,1262,1006
858,890,1439,1101
769,858,1525,1095
1038,854,1349,1033
897,815,1556,1130
919,710,1468,1201
887,1015,1419,1057
890,865,1296,1099
1065,725,1358,994
896,823,1451,1128
987,1074,1462,932
931,760,1518,994
852,732,1484,924
876,820,1460,1019
867,734,1523,1046
859,831,1562,1033
928,861,1532,1056
1054,820,1395,1222
982,831,1519,1102
1095,873,1535,1218
1096,999,1445,1195
1180,1192,1601,1215
1335,1143,1662,1555
1171,1373,1501,1548
1317,1529,1990,1534
1415,1749,2035,1927
1759,1916,1873,2039
1747,2028,2053,2307
2177,2137,2339,2599
2248,2355,2434,2623
2254,2437,2673,2627
2663,3018,2871,2794
2623,2624,2943,3034
3063,2770,3038,3175
3076,2771,3539,3588
3298,3141,3695,3578
3418,3066,3679,3699
3541,3203,3651,3499
3386,3269,3904,3576
3662,3283,3952,3885
3938,3344,4073,4043
3240,3229,4198,3739
3746,3436,3980,3551
3219,3085,4002,3552
3487,3011,3952,3543
3426,3232,3704,3489
3449,2932,3553,3430
3150,2892,3347,3533
2905,3063,3044,3426
3066,3026,3216,3360
2782,2842,2758,2989
2219,2703,2565,2987
1899,2626,2385,2835
1975,2460,2048,2700
1686,2451,1842,2564
1450,2005,1690,2478
1393,2294,1805,2370
1280,2262,1334,2505
1170,2326,1284,2256
1136,2005,1217,2160
1007,2147,1032,2256
1061,1977,1229,2431
1096,2079,1243,2195
1148,1948,1239,2393
1228,2004,1383,2088
1232,2012,1269,1968
1288,1888,1547,2358
1321,2077,1371,2340
