Count-435,Count-436,Count-435,Count-436
6360,1358,5269,2092
6118,1556,4954,1436
5956,1399,4681,1885
5532,1094,4525,2090
5395,1255,4405,1840
5435,1414,4520,1894
5189,1118,4162,2064
5167,1040,4229,1957
4614,1208,3807,1917
4368,1270,3567,1693
4095,1082,3698,1591
3772,1006,3448,1773
3455,1069,3051,1449
3405,1105,2771,1712
3503,1126,3184,1698
3527,1226,3108,1635
3024,1083,2771,1684
2991,1242,2716,2014
3310,1279,2501,1999
3097,1685,2917,2230
2856,1500,2471,2121
2974,1488,2446,2455
2671,1818,2647,2599
2677,1935,2495,2732
2964,2409,2486,3153
2827,2586,2561,3217
3123,2709,2452,3662
2668,2938,2331,3594
2298,3297,2179,3642
2238,3786,2379,4351
2848,4147,2340,4421
2309,4658,2288,4306
2420,5062,2287,4701
1934,5469,2109,4935
1810,5751,2403,5252
2056,6483,1974,5176
1678,6645,2011,5644
1778,7227,1836,5698
1394,6992,2085,5940
1417,7358,1815,6559
1386,8117,1866,5915
1395,8017,1670,6138
1340,7743,1861,6347
1144,7709,1824,6210
1195,8009,1637,6680
1231,8820,1689,6935
1319,8978,1922,6546
1191,8528,2050,7162
1187,8146,1802,6182
1445,8606,2035,6815
1182,8168,2072,6602
917,8609,1865,7198
1148,9023,2114,6265
1041,8607,2017,6270
914,8080,2486,6309
1015,8133,2534,5729
1128,7346,2563,6260
1056,8107,2551,6209
1108,6991,2565,6066
1035,6886,2427,5644
1000,6841,2924,6077
891,6450,2862,5679
1051,6258,2875,5448
1172,5978,3121,5233
978,4944,3224,4784
925,5201,3270,4954
885,4311,3297,4126
1086,4189,3396,3800
1316,3735,3813,3617
1247,2762,3345,3488
1386,2551,3590,3362
1420,1976,4325,2726
1385,1814,4548,2822
1705,1829,4793,2660
1738,1552,5055,2527
2076,1204,4679,2551
1856,1205,5582,2791
2083,1155,6000,2722
1931,1309,6668,2665
2511,1006,6912,2960
2910,1127,7576,2726
2784,1011,7927,2822
2787,1123,8295,3053
3260,1433,8806,3121
3375,1108,8759,2871
3763,1182,9706,3395
3865,1350,9230,3177
4181,1377,10207,2698
4266,1343,9777,3321
4548,1038,9642,2723
4646,1415,10519,2989
4854,1302,10396,3086
5055,1384,10328,3272
6037,1265,10346,2995
5361,1351,9953,3033
5764,1519,10423,3066
6163,1323,10862,3005
5651,1383,10713,3068
6637,1630,11129,2743
6819,1529,10616,3211
7502,1485,10919,3066
7344,1594,11286,2929
8222,1801,10730,3129
7631,1527,11259,2978
8433,1784,11080,2980
8444,1908,10788,3033
8704,1822,11448,3098
8453,2013,11445,2657
9162,1719,10950,3019
8790,1619,10853,2818
8241,1739,10323,2903
8403,1656,10646,3073
8190,1597,10177,2884
8312,1853,10421,2768
7757,1893,10253,2682
8400,1677,9755,2588
7182,1561,9697,2818
7799,1619,9551,2981
7269,1655,8618,2628
6524,1530,8718,2275
6825,1666,8920,2966
6440,1440,8299,3044
5766,1508,8491,2633
6024,1466,8543,2657
5429,1421,8188,2684
5636,1294,8246,2701
5625,1342,7316,2552
4658,1438,7568,2552
4984,1630,6774,2306
4657,1349,6641,2483
4118,1241,6097,2529
3628,1549,6193,2520
3852,1504,5936,2754
3224,1377,5805,2596
2798,1454,5317,2649
2549,1378,5550,2363
2872,1398,4889,2306
2394,1643,5094,2294
2326,1658,4824,2273
2344,1724,4864,2577
2093,1686,4451,2658
1823,1879,4599,2613
2053,1574,4286,2677
2083,1564,4312,2720
1898,1826,3934,2639
1556,1751,4085,2809
1691,1685,3939,2610
1847,1736,3581,2707
1989,1901,3998,2313
1883,2114,3142,2290
1757,2029,3426,2697
1649,1760,3296,2546
1738,1677,3347,2540
1891,1950,3529,2398
1833,1755,3233,2490
1744,1574,3282,2110
2072,1736,3157,2240
2172,1599,2995,2323
2061,1970,3083,2500
2499,1951,3526,2414
2354,1884,3404,2271
2698,1612,3624,2229
3094,1724,3905,2184
3127,1929,3630,2310
3471,1652,4074,2008
3744,1614,3979,2207
4362,1996,4325,2108
4191,1896,4453,2312
5070,1669,4512,2104
4967,1684,4915,2197
5549,1731,5164,1945
6357,1908,4896,2077
6704,1612,5566,2071
7116,1970,5611,1992
7553,1848,6660,2022
7389,1872,6478,2136
7974,1895,5484,2120
7386,1958,5991,2098
7539,1839,6043,2041
7771,1890,5922,2272
8481,1687,5524,2054
8041,2072,6421,2009
7856,1990,6251,2162
8620,1991,6037,1865
8153,1898,5606,1929
8428,1958,5475,2007
8135,1914,5516,1941
7510,1682,5182,2032
7276,1605,5013,2103
6735,1674,4785,1871
6812,1397,4353,1862
6290,1520,4281,1980
6234,1671,4203,1927
5488,1515,4189,1689
5161,1713,3849,1669
4994,1367,4096,1698
3998,1478,3515,1728
4644,1418,3507,1685
3716,1546,3101,1688
3576,1309,2766,1294
3001,1236,2379,1797
2726,1051,2718,1458
2377,1198,2205,1587
2009,1148,2150,1421
1828,909,1724,1147
1602,1179,1643,1474
1458,990,1777,1435
1287,905,1269,1407
1195,926,1391,1372
1292,845,1432,1466
1210,958,1324,1500
1195,846,1397,1404
1167,810,1390,1169
1221,880,1461,1562
960,1229,1185,1300
1004,1002,1266,1371
1012,947,1178,1390
1078,997,1578,1441
1194,1014,1326,1501
1237,1197,1266,1250
1085,1149,1305,1349
1162,1258,1339,1271
1144,1160,1381,1485
878,991,1143,1590
1026,1211,1412,1578
957,1145,1421,1546
960,1429,1225,1575
1185,1248,1522,1520
966,1207,1308,1429
915,1162,1279,1594
792,1309,1231,1829
1012,1457,1228,1672
1389,1208,1391,1792
1004,1139,1216,1612
1097,1343,1297,1578
1145,1339,1407,1725
992,1335,1111,1609
1061,1379,1331,1618
988,1349,1763,1714
1327,1346,1381,1757
851,1240,1222,1171
1116,1176,1311,1733
913,1480,1209,1662
966,1264,1478,1711
1064,1238,1297,1698
1140,1014,1469,1534
911,1083,1381,1513
998,1006,1405,1708
1015,1044,1333,1664
984,1067,1313,1625
1100,1073,1508,1405
940,1382,1354,1884
1078,1187,1404,1655
1011,1110,1629,1870
1199,1345,1504,1761
1209,1262,1577,2211
1289,1472,1529,2044
1157,1527,1418,2385
1197,1500,1420,2378
1489,1842,1873,2610
1180,1816,1856,2610
1585,1888,2141,2777
1539,2364,1868,3250
1719,2351,2071,3394
2009,3011,2488,3252
2063,3289,2364,3943
2219,3771,2449,4210
2309,3470,2391,4218
2995,3915,2940,4560
2785,4492,3125,5014
3213,4516,3319,5195
3541,5189,3604,5010
3192,5887,2950,5539
4134,6108,4198,5918
4500,5779,3911,6198
4145,6171,4291,5972
4862,6451,4313,6512
4789,6974,4478,6258
4411,6883,4833,6795
4986,7622,4568,6931
5057,7294,4520,6665
5067,7064,4324,6624
4932,7583,4673,6752
4897,8034,4374,7262
4756,7114,4665,6955
4374,7567,3867,6783
4491,7589,3851,6758
4605,7980,3715,6997
4443,6928,3667,6460
3928,7435,3313,6392
3750,6682,3355,6789
2972,7236,3098,6109
2777,7226,2941,5516
3004,6729,2273,5892
2628,6678,2340,5746
2571,5949,2091,5097
2096,5654,1900,5083
1701,6164,2009,5140
1548,6110,1523,4943
1331,5738,1640,4668
1460,5366,1285,4105
1278,5103,1603,4507
1224,5632,1510,4345
1227,5392,1273,4742
1180,5371,1385,4417
1104,5163,1405,4100
1373,5270,1469,4286
1517,4726,1882,4297
1325,5069,1905,4081
1527,4791,1509,4051
1382,4903,1826,4317
1445,4883,2189,4223
1464,5369,1887,4011
1739,5280,2186,4011
1702,4850,2067,4263
1558,5256,2239,4636
1566,4925,2119,4421
1980,4906,2516,4620
1898,5625,2620,4788
1917,5193,2789,4675
2166,5223,2930,4842
2179,5189,2938,4958
2244,4867,3234,5206
2567,5117,4122,5103
2492,5282,4185,4958
2579,5428,4365,4925
3618,5535,4794,5811
3466,5603,5331,5626
3749,6286,5404,5589
3897,5953,5958,5130
4823,6148,6796,5906
5228,5838,7398,5880
6126,6593,7404,6085
6689,6576,8665,6327
6739,6555,9380,6933
7410,7146,9882,6739
8264,7009,10792,6372
8916,6627,11963,6603
9920,7019,12113,7305
11316,7599,13735,7219
11761,6930,14009,7061
12284,7285,14469,6820
13439,7208,15528,6966
14577,7061,16095,7373
15826,7238,16392,7277
16776,7308,16408,6675
17448,7609,19320,6738
18552,6898,18752,6580
20608,6821,18688,6853
19792,7315,19280,6882
19920,6692,19384,6393
21480,6806,19408,6332
21056,6983,18504,5812
21792,6287,18504,5782
19984,6909,18936,5399
19752,5995,16624,5249
21520,5987,17568,5025
19456,5592,15804,5045
19384,4983,15360,4693
18904,4613,14337,4453
16952,4365,14118,4258
16159,4899,13406,4563
16012,4136,11859,3835
15279,4363,10962,3759
14197,3976,11332,3390
12545,3389,9994,3440
10940,3322,8943,3850
10014,3011,8238,3218
9063,3099,7488,3387
7588,3016,7256,3138
7320,3033,6102,2900
5967,2706,5283,3013
4744,2526,5153,3249
4509,3098,4114,2967
