Count-435,Count-436,Count-435,Count-436
326,236,275,195
249,142,374,165
213,233,260,212
330,136,332,128
307,190,315,250
321,176,319,243
286,110,292,254
283,264,296,213
331,209,233,244
338,222,236,204
329,195,239,245
301,119,295,233
231,148,301,198
330,156,251,143
240,202,295,211
242,128,221,238
226,206,191,218
312,194,231,160
235,180,192,153
255,205,135,308
206,202,252,261
186,183,212,255
235,269,217,184
190,277,218,269
206,213,334,270
259,283,190,323
252,269,239,239
253,288,211,228
258,355,216,279
229,300,146,269
196,279,210,437
236,195,222,315
206,399,228,330
266,305,193,495
126,408,258,431
180,339,181,456
128,381,210,464
203,373,247,341
134,381,205,538
180,463,162,295
153,320,167,375
95,332,209,375
142,366,186,477
126,418,152,436
131,350,208,543
131,321,172,379
143,382,202,321
125,310,197,509
135,262,253,457
133,359,172,451
148,345,209,356
114,359,207,291
134,379,198,318
203,315,205,321
137,253,198,438
246,239,166,329
147,332,229,375
163,240,170,353
167,173,208,403
120,315,258,290
209,262,222,413
153,259,227,229
129,240,247,424
223,243,183,290
109,125,209,305
169,268,234,162
193,259,219,187
129,138,208,246
133,249,198,246
139,241,350,234
155,221,419,309
157,152,426,283
264,196,395,325
239,155,406,291
128,202,331,319
181,213,311,246
227,159,446,230
235,244,244,225
158,168,379,288
249,160,458,200
206,93,496,313
300,116,409,266
252,154,462,218
232,258,341,209
322,312,465,333
245,179,520,196
340,143,579,329
208,197,469,212
261,168,523,263
259,214,681,191
226,201,642,235
247,191,535,352
242,193,620,357
340,193,733,262
293,227,796,249
316,231,759,278
264,241,782,357
352,119,742,281
497,150,671,372
345,215,787,347
397,154,677,361
411,204,830,441
572,204,816,271
432,180,873,309
544,217,870,324
413,171,752,261
627,216,822,351
517,226,862,343
426,150,670,299
469,239,923,320
374,171,726,325
547,298,798,345
496,231,808,280
475,187,938,236
465,202,768,309
482,267,839,281
401,139,806,292
370,217,803,268
458,259,728,238
419,152,684,289
517,236,612,259
309,217,675,317
408,160,443,353
356,188,546,256
340,318,583,204
251,227,535,255
298,205,601,205
275,168,718,337
332,180,650,264
262,155,552,223
376,278,638,249
292,154,604,247
263,137,625,273
283,157,485,289
288,169,493,340
320,289,547,278
235,227,458,178
172,228,479,234
309,199,370,220
237,273,363,399
237,287,473,228
205,243,349,251
238,194,437,346
161,237,358,291
92,225,264,191
134,322,399,370
171,237,246,191
235,197,313,205
152,232,349,295
213,186,321,293
150,173,383,338
96,162,313,255
150,304,296,369
151,201,237,198
120,197,319,227
165,196,258,264
228,173,348,176
170,119,324,276
226,217,272,209
168,171,219,196
179,221,232,261
148,101,410,282
150,171,301,244
150,198,338,223
248,232,190,299
214,118,308,278
152,165,288,243
178,208,393,208
316,259,307,193
188,233,298,210
277,164,349,262
383,177,339,220
381,141,386,191
260,218,460,243
330,176,346,202
300,126,430,164
368,218,518,239
400,169,519,189
429,261,383,234
468,238,412,176
423,205,357,167
414,143,397,226
381,96,490,217
350,170,421,278
430,247,369,155
387,187,307,248
341,260,379,221
253,218,318,179
461,182,334,269
340,267,351,166
296,158,328,232
241,231,390,206
346,192,313,259
274,273,306,202
240,233,407,252
260,198,307,266
271,249,225,201
188,193,290,216
279,203,233,140
191,143,219,229
282,244,258,107
194,138,148,234
244,158,137,207
175,153,232,181
146,160,210,181
256,185,253,196
150,141,204,169
157,258,213,198
244,223,247,130
133,163,197,182
192,183,205,226
188,132,185,177
114,180,141,192
254,192,97,270
172,218,177,144
138,208,187,204
183,156,244,170
99,245,187,214
192,169,134,144
221,110,215,118
134,156,175,156
152,198,71,201
134,138,196,206
204,157,209,96
169,122,116,193
181,152,192,215
109,167,216,122
179,153,196,207
135,258,198,165
130,200,148,139
157,140,103,210
140,169,155,188
173,193,110,187
187,118,154,225
117,162,94,136
147,180,156,212
144,162,139,168
131,141,185,196
163,223,117,135
75,199,126,153
145,130,184,171
99,242,142,212
144,102,190,217
123,102,195,192
175,133,152,195
199,121,159,147
165,195,114,176
125,212,139,196
110,172,153,169
129,161,220,168
176,137,145,177
177,178,197,166
141,142,117,214
124,168,170,165
143,153,195,164
136,145,210,152
159,162,185,231
148,240,270,176
116,202,157,258
171,177,219,283
194,146,134,197
220,177,195,254
203,221,203,213
202,304,223,264
192,274,221,280
194,225,235,229
203,293,197,434
173,365,190,253
209,416,206,365
225,425,303,353
238,364,241,347
247,346,258,404
188,415,268,280
185,402,391,367
185,318,226,358
313,326,260,295
276,314,268,347
206,535,297,261
258,382,290,277
315,381,258,269
239,418,243,331
274,224,394,328
237,470,284,387
244,378,324,252
231,328,233,265
247,357,223,281
299,267,301,278
312,289,248,326
227,274,261,272
207,277,201,264
311,317,391,177
181,252,188,325
302,323,206,213
316,249,130,279
144,343,160,298
280,318,193,199
158,193,184,294
119,273,216,280
177,176,151,233
225,318,194,254
96,236,150,309
186,214,138,201
140,193,177,241
193,219,163,310
183,280,199,176
186,259,190,354
133,211,140,236
142,184,166,363
175,216,144,310
139,147,193,247
83,209,203,349
259,253,167,279
206,251,168,253
199,363,207,378
207,224,186,270
155,274,187,226
173,291,152,220
165,227,164,341
284,312,228,436
130,341,233,251
139,334,241,376
171,369,256,384
148,447,260,308
176,281,218,371
205,255,199,516
211,426,254,431
266,357,269,337
235,355,295,446
195,373,423,402
213,368,392,418
204,427,442,510
336,247,494,241
326,354,556,447
289,290,401,412
339,344,608,344
254,504,566,437
433,322,545,410
385,373,720,447
443,317,547,462
470,343,683,440
421,392,851,363
608,498,814,409
480,352,918,280
520,298,866,452
582,452,831,330
620,339,1159,318
597,370,848,359
592,280,1017,395
830,263,647,426
708,329,837,296
544,328,823,236
861,297,926,395
773,280,822,362
608,297,624,367
850,269,794,264
892,242,884,410
606,242,824,263
598,222,938,321
696,258,729,318
643,275,563,287
545,333,808,287
662,185,640,193
596,281,569,337
539,253,543,225
340,225,567,313
547,196,540,241
531,137,479,358
430,229,545,196
551,183,544,319
293,218,531,333
267,240,293,166
350,328,369,237
323,171,383,229
246,249,314,255
319,192,409,261
163,227,353,222
274,225,296,238
267,212,225,241
142,311,347,232
219,153,193,255
231,333,237,190
220,267,438,252
281,146,228,285
209,246,327,170
163,140,278,243
179,219,199,214
256,209,258,155
276,133,282,216
245,199,172,193
316,147,366,245
308,190,370,215
300,193,314,194
269,219,323,158
256,209,233,198
277,166,413,193
399,263,286,189
299,224,344,211
369,173,356,132
358,274,416,279
349,209,419,198
446,188,482,255
325,229,444,268
464,149,475,400
419,160,547,276
413,225,493,241
401,257,376,317
351,152,481,247
413,233,422,277
308,190,598,287
330,257,526,227
337,181,572,242
450,292,482,183
407,270,389,349
450,273,433,236
382,206,479,292
332,195,388,233
317,274,561,297
373,191,382,365
355,230,526,311
370,244,514,351
242,232,589,401
403,314,484,322
277,388,447,405
329,394,475,710
271,504,610,764
343,598,567,643
405,751,603,1096
377,813,748,1429
312,952,538,1382
439,1191,568,1268
391,1622,792,1869
402,1682,660,1833
322,2069,696,2044
379,1792,744,2020
340,1704,575,1979
290,1793,815,2156
387,2202,655,2038
299,2074,612,2371
377,1748,630,1943
261,2058,749,1806
267,1840,545,1726
230,2026,628,1916
200,2048,555,1721
315,1609,562,1405
283,1434,505,1687
253,1297,469,1202
186,1253,437,1278
131,1136,556,1240
246,1208,417,973
157,1012,512,908
153,806,410,890
117,813,461,617
137,588,453,786
280,761,436,775
197,591,357,567
124,654,456,411
105,758,425,441
144,506,290,597
148,600,312,562
219,371,371,483
198,486,297,474
207,390,235,476
141,501,324,530
261,374,352,465
116,286,319,473
146,417,414,508
180,320,242,469
291,457,320,427
165,329,368,389
139,446,286,559
144,368,330,360
229,334,273,385
140,389,324,344
219,329,338,322
267,344,254,395
184,360,170,474
219,317,301,377
195,284,247,284
184,302,225,391
153,314,267,404
184,189,204,301
130,388,231,243
182,380,214,370
171,292,241,256
178,205,267,371
162,261,240,247
145,337,163,403
146,298,234,300
195,353,219,264
119,279,174,279
160,228,264,315
202,393,296,323
212,348,219,275
241,250,182,272
148,221,238,307
