Count-435,Count-436,Count-435,Count-436
3707,1273,4796,1701
4062,1088,4325,1553
3257,1363,4205,1689
3745,1092,4833,1663
3721,1160,4035,1508
3781,1251,3871,1416
3198,1011,3818,1287
3411,1153,3773,1506
2970,1070,3352,1476
2662,1097,3663,1676
2817,1006,3376,1535
2893,1101,3092,1029
2692,1181,3123,1496
2454,1080,2861,1296
2401,1239,2717,1408
2314,1322,2858,1772
2395,1170,2919,1833
2224,1096,2746,2038
1990,1311,2901,2034
2547,1504,2678,1898
2217,1617,2742,2024
1970,1660,2757,1987
2053,1797,2717,2111
1878,1924,2654,2450
1961,1757,2519,2573
2190,2284,2545,2774
2081,2372,2522,2638
2050,2415,2236,3333
1936,2526,2493,2875
1763,2809,2262,3312
1930,3569,2449,3975
1798,3350,2337,3804
1614,3437,2290,4155
1507,3238,2097,3825
1325,3764,2305,4219
1344,3764,1895,5164
1341,4535,1958,5029
1247,4097,2033,4931
1121,4506,1765,5039
1182,4593,1891,6227
970,5154,2142,6093
1154,4778,1748,6300
1121,4740,1858,6295
1085,4617,2034,6174
980,4890,2008,6024
1082,4754,2051,6158
903,4886,1807,6110
737,4995,2161,5862
813,4814,2175,6117
944,4858,2389,7066
1019,4558,2481,6391
1109,4787,2311,5968
995,4116,2430,6376
885,4394,2798,6283
928,4345,2752,5862
847,4209,3039,6232
873,3929,2989,5846
971,3868,3078,6148
929,3839,3139,5928
785,4023,3442,5584
837,3174,3140,5330
1040,3647,3277,4480
934,3401,3105,4736
1096,3102,3465,4386
1116,3216,3433,3876
1097,3110,3208,4211
1146,2293,3770,3036
1373,2209,3786,3039
1072,2254,3973,2753
1188,1818,4258,3001
1438,1708,4213,2458
1245,1588,4335,2558
1530,1611,4379,2520
1471,1513,4946,2355
1669,1276,5137,2386
1951,1330,5429,2328
2138,1174,5575,2018
1970,1176,5801,2436
1820,958,6182,2393
2500,1133,6281,2397
2385,1131,7008,2518
2586,1115,7596,2760
2769,1133,7517,2822
3121,1022,8219,2773
3040,1254,8297,2710
3535,1410,8580,2835
3429,1149,8254,2827
3579,1061,9014,3167
4093,1267,9144,2798
4003,1282,9205,2887
4240,1319,10184,2881
4170,1096,9818,2520
4477,1183,9941,2689
4518,1366,10784,2705
5022,1351,10454,2934
4731,1207,10419,2855
4854,1307,10731,2959
5493,1302,11637,2948
6034,1656,11568,2817
4997,1423,11790,3195
5926,1505,12841,3190
6171,1432,12035,3134
6445,1661,11380,2835
6890,1646,13044,3288
6815,1615,12382,2936
7077,1612,12525,2857
7379,1766,12584,3309
7392,1556,13286,3251
6703,1564,12338,2720
7125,1423,12953,2578
7688,1579,13254,2950
6734,1459,12388,3292
6285,1506,12912,2916
6910,1464,12305,2762
7018,1597,12310,2630
6148,1422,11901,2681
6488,1391,11476,2860
6418,1510,11174,2868
6158,1296,10361,2851
5385,1260,9839,2893
5167,1265,10489,2582
5011,1247,9844,2586
4619,1260,9620,2656
4562,1255,9343,2392
4573,1315,8722,2353
4755,1239,8228,2324
4092,1356,7906,2388
4135,1328,7504,2402
3764,1466,8304,2512
3114,1324,7777,2401
3281,1404,6898,2115
2660,1583,6154,2378
2697,1559,5829,2451
2571,1191,5652,2377
2317,1346,5484,2379
2367,1391,4760,2383
2007,1532,5334,2505
1818,1500,4571,2221
1782,1453,4428,2328
1752,1317,3816,2048
1542,1352,3955,2269
1928,1384,3790,2249
1744,1356,3415,2194
1430,1549,3361,2432
1562,1578,3241,2373
1460,1485,2892,2235
1371,1639,3152,2113
1456,1579,2968,2427
1275,1596,3060,2113
1312,1636,2686,2255
1490,1497,2545,2083
1488,1439,3144,2051
1376,1472,3103,1951
1379,1448,2716,1966
1719,1519,2533,2016
1530,1471,2822,1719
1761,1397,2402,2131
1492,1620,2605,1910
1677,1406,2705,2015
2079,1064,3223,2082
2109,1526,3143,2034
2321,1317,3031,1711
2332,1438,3201,1826
3011,1524,3606,1905
2854,1272,3522,2074
3186,1507,3965,1732
3453,1542,3932,1955
3344,1467,3873,1627
3626,1424,4261,1926
3561,1545,5060,1747
4120,1593,4899,1953
4364,1422,4914,1835
4641,1605,5293,1782
4926,1575,5304,1677
5132,1484,5938,1759
5236,1510,5673,1822
5125,1337,6199,1715
5057,1400,5891,1685
5565,1266,6210,1727
5190,1354,6265,1800
5614,1443,5707,1755
5301,1546,6054,1690
5305,1244,6201,1923
5118,1610,5934,1857
4978,1263,6616,1823
4944,1476,5478,1935
4678,1598,5242,1607
4472,1486,5341,1990
4079,1174,5182,1605
3969,1504,4928,1616
3841,1221,5268,1713
4211,1135,4739,1744
3658,1341,4432,1552
3504,1174,4372,1596
3497,1089,4154,1163
2928,1147,3658,1641
2849,1074,3276,1410
2426,1102,3072,1478
2508,920,2794,1457
2111,1213,2696,1325
1767,1175,2497,1259
1862,1031,2060,1444
1703,871,2275,1355
1440,782,1821,1158
1365,809,1539,1249
1451,730,1516,1378
1200,984,1439,1273
978,995,1335,1067
1133,731,1489,1151
1141,985,1312,1220
1078,830,1351,1340
1075,854,1189,1040
777,1001,1056,1038
992,925,1164,1076
773,942,1173,1286
695,897,1265,1179
953,816,1173,1109
821,1022,1178,1367
919,797,1208,1185
801,932,1165,1016
922,826,1315,1226
1034,1004,1352,1051
955,980,1147,1285
865,889,1064,1269
762,851,1049,1213
1051,969,1050,1297
860,914,1264,1200
721,898,1195,1264
773,878,1114,1501
1044,1096,1259,1476
907,1067,1183,1362
893,1110,1122,1399
739,1075,1153,1549
859,1090,1323,1529
869,1066,1050,1428
725,1000,1137,1487
1039,1049,1173,1533
879,1100,1131,1539
875,868,1166,1685
778,926,1009,1311
748,1039,1168,1513
803,1156,1058,1399
834,924,1186,1423
983,862,1307,1363
874,1071,1308,1614
700,1076,1423,1329
867,904,1096,1417
746,853,1025,1519
886,966,977,1464
856,1109,1069,1448
1035,1098,1342,1203
869,1209,1069,1439
1101,950,1299,1347
838,1229,1360,1486
1006,1387,1296,1802
932,1282,1296,1692
1159,1170,1370,1561
898,1264,1534,1841
1131,1470,1659,1970
1213,1684,1732,2149
1130,1932,1683,2397
1230,2200,1719,2602
1193,2087,1820,2933
1368,2312,2208,3033
1544,2489,1856,3138
1747,2962,1888,4143
1682,2956,2294,4194
1784,2835,2302,3874
2070,2996,2753,4493
1912,3589,2396,4228
2260,3277,2626,4737
2223,3289,3110,5047
2427,3615,3263,4976
2797,3950,3265,4957
2894,3481,3641,5282
2452,4011,3717,5371
2751,3887,3352,5222
2779,4190,3851,5180
3029,4055,3715,5687
3018,3974,4222,5891
2880,3840,3372,5619
3300,4011,4030,6126
3104,4485,3683,6188
3134,3650,3786,5759
2814,4427,3975,6255
3029,4124,3679,5324
2579,3930,3559,5237
2569,4286,3627,5289
2438,4325,3228,5461
2592,4384,3110,5120
2409,4069,2845,4504
2352,4232,2965,4866
2145,3796,2606,4680
1942,3515,2252,4579
1642,3295,2159,4535
1702,3489,1781,4275
1389,3500,1730,4600
1375,3194,1824,4358
1156,3314,1613,3900
950,3518,1513,3880
1016,3476,1559,3357
1015,2915,1363,3723
1208,2921,1372,3617
882,3127,1536,3463
1137,2917,1353,3639
1006,3040,1465,3547
1274,3066,1536,3811
1020,3003,1338,3767
974,3544,1336,3499
1114,3065,1523,3596
1396,2769,1832,3656
1401,3254,1861,3700
1471,3255,1652,3751
1229,3217,2278,3494
1409,2997,1958,3694
1385,3326,2354,4324
1508,3126,2391,3961
1596,3304,2609,4206
1620,3440,2956,4394
1653,3586,2678,3983
1654,3556,2996,4689
1800,3446,3083,4662
2002,4018,3181,4377
2095,4192,3679,4443
2175,3480,3814,4878
2240,3480,4129,4761
2607,3729,4721,5116
2724,4006,4752,4737
2843,3956,4864,4875
3161,4156,5712,4848
3899,4221,6094,5058
4143,4366,6323,5673
4502,4308,7370,5528
5139,4346,7795,5677
5219,4389,8757,5687
5529,4475,8794,5471
6704,4586,9833,6507
7061,4629,10465,6289
7349,4428,11545,6340
8323,4667,11826,6587
9159,4739,12550,6640
9601,4914,13993,6544
10185,4333,14584,6018
10171,4424,14331,6885
10389,4971,15638,6614
11393,5392,16222,6488
11567,4963,17336,6639
12026,4918,18208,5871
12398,4203,17744,6155
12903,4121,18496,6053
12865,4391,17432,6053
13350,3880,17440,5506
13057,3888,17928,4895
13017,4219,17368,5089
13102,4217,17344,5050
13647,3418,16049,4925
13285,3724,16376,4647
12363,3642,14808,4167
12223,3236,15007,4588
11228,2787,14741,3755
10512,2882,13696,3757
10958,3020,13264,3909
9935,2573,12127,3727
8843,2728,11341,3692
9176,2568,10762,3526
8337,2437,10478,3366
7044,2661,9073,3321
6323,2076,7611,2715
5356,2077,7216,2617
4915,2034,5933,2711
4056,1790,5223,2721
3699,2040,5593,2662
3271,1545,4189,2273
2567,1585,3885,2488
2584,1657,3673,2161
2425,1571,3017,2192
1990,1956,2616,2007
1784,1894,2576,2227
1548,1719,2264,2546
1593,1987,2267,2041
1649,1755,2329,2376
1935,1627,2318,2181
1784,1917,2301,2491
2010,1587,2302,2031
2068,1744,2627,2265
2292,1671,2981,2564
2014,1868,3027,2202
2661,2186,3325,2538
2519,2027,3542,2378
2674,1876,3534,2478
3161,2317,3535,2943
3627,1765,4126,2799
4068,2245,4882,2635
3643,2057,4743,2501
3844,2064,5510,2709
4186,2229,6010,2614
4948,2337,6082,2731
4853,2115,6297,3054
5675,2216,6608,2897
5610,1924,7514,3166
5803,2269,8202,3227
6078,2158,8307,3202
5948,2410,8177,2991
6291,2384,9135,3083
6630,2361,9097,3487
6881,2469,9738,3513
6491,2449,9392,3781
7216,2401,9872,3367
6203,2202,10028,3351
6194,2321,10348,3625
6696,2468,10767,3282
6221,2426,10258,3675
6190,2557,10183,4038
6023,2585,10204,3951
5235,2922,9876,4418
5007,3059,10879,4366
5736,3227,10419,5151
5076,3588,10803,5271
4680,4266,10764,5759
4701,4576,10616,6207
3642,5328,10669,6614
4028,5991,10536,7661
3323,6417,10108,8098
3201,7365,9823,8718
2984,7679,9394,10446
2712,8536,9684,11433
2624,9955,9747,12857
2972,11225,10182,13401
2527,12180,9815,15798
2594,13977,10063,16272
2170,16250,9031,19288
2285,17944,8319,20040
2175,19488,8595,23784
2277,21960,8451,25296
2125,23248,8123,27824
2034,25112,7870,30792
2285,27440,7448,32472
2044,29104,7582,34904
2264,30904,7544,38616
2238,33144,7433,41472
2338,35368,6814,43256
2020,36536,6104,45760
2142,36296,6262,49568
2721,37720,6149,49176
2105,37496,5790,52168
2064,38696,6004,53888
2039,38536,5187,54688
1932,39072,5402,56144
1702,39464,4738,54328
1726,40664,3878,54840
1670,41376,3868,53752
1804,41008,3900,54208
1597,42040,3673,53520
1767,40752,3370,53928
1313,41184,3338,53168
1498,41728,3655,53576
1475,40176,3540,50728
1465,40056,3151,51072
1799,39360,3174,47472
1832,37592,3423,44456
1872,36536,3391,41168
2007,35712,3204,40320
1805,32208,3138,36096
2019,30432,3186,31600
2074,27384,3245,28360
2054,25184,3465,25952
2390,22352,3351,23664
2244,20384,3120,21992
2190,17184,3704,17824
2293,15275,3599,16680
2381,13532,3807,14808
2277,11493,3922,13758
2471,10933,3886,11981
3014,10530,4245,11750
2570,9028,4126,10299
2450,8742,4071,9974
2702,8001,3907,9508
2617,7299,4507,9629
2763,7310,3913,8415
3127,6819,4283,8417
2839,7284,4256,8184
2796,6958,4374,7902
3177,6826,3879,7562
2993,6517,4385,7194
3095,6471,4474,7707
3192,6236,4462,7639
2858,6147,4613,6770
2797,5657,4478,7265
2795,6108,4286,7227
3155,5768,4456,6964
2780,5826,4528,7047
3097,6094,4172,6418
2865,5421,3988,6669
2941,5997,4048,6662
2648,5396,4087,6922
2963,5480,4266,6250
2759,5688,4164,6335
2644,5807,4208,6393
2482,5515,3687,6427
2530,5790,3765,6638
3039,5532,3214,6321
2853,5663,3910,6670
3130,5959,3732,6336
2584,5350,3799,6124
2823,5547,3632,6214
2544,5525,3431,6241
2813,5595,3725,6443
