Count-435,Count-436,Count-435,Count-436
5445,1164,4890,1903
4985,1395,4775,1989
5152,1484,4625,1715
4806,1434,4587,2256
4424,1341,4783,1840
4920,1360,4005,1740
4459,1135,3772,1659
4117,1398,4251,1795
4014,1267,3721,1842
3895,1147,3686,1402
3591,1440,3526,1753
3729,1361,3367,1762
3755,1471,3118,1788
3161,1390,3207,1859
3445,1413,3227,1776
2519,1553,3292,1984
3183,1680,3461,1785
3011,1391,3292,2191
2934,1631,2917,1978
3075,1559,3146,2126
2841,1775,2831,2292
2817,1819,2904,2476
2813,1948,3157,2160
2698,2253,2602,2738
2340,2111,2902,2146
2683,2568,2649,2955
2423,2686,2961,2832
2464,3020,2746,2620
2816,2906,2138,3055
2422,3210,2541,3877
1964,3632,2491,3963
2542,3888,2608,3738
2315,3700,2690,4040
2050,4192,2549,4704
1812,4688,2405,4393
2120,4632,2004,4747
1800,5374,2312,4816
1664,5358,2208,5030
1478,5565,2095,5590
1397,5012,2126,5746
1216,5540,2241,5244
1282,5794,2108,5831
1257,5966,2161,5879
1159,6142,1851,6097
1147,6272,2263,5915
1031,5969,2243,6625
1094,6009,2133,5888
1179,5886,2095,6301
1461,5741,2185,6205
1281,6406,2403,6245
1125,6544,2656,6335
1178,6425,2707,5894
1062,5677,2561,6374
1155,5406,2790,6558
1169,5830,2881,6368
942,5801,2686,5699
958,5722,2739,5667
1182,5448,2866,5669
1133,5675,3619,5490
1111,5440,3453,5256
1027,4890,3560,5243
1032,4998,3322,5137
1011,4311,3320,4787
1064,3770,4236,4871
1243,3683,4031,4431
1291,3711,3854,4220
1385,3287,4245,3952
1238,2645,3959,3631
1347,2449,4172,3292
1670,2572,4387,3116
1476,2204,4501,3202
1692,1923,4409,2509
1652,1804,4914,2776
1938,1663,5595,2793
1972,1540,5606,3204
2159,1293,5504,2889
2133,1262,5816,2877
2357,1188,6346,2814
2459,1535,6906,2729
2755,1423,7686,2754
2548,1169,7836,2631
3158,1261,8080,3173
3380,1334,8761,3367
3136,1212,9293,2960
3461,1262,8833,3201
3507,1159,9503,3046
3716,1313,9820,3181
3657,1543,10039,2727
3383,1188,9663,2896
3849,1198,9089,3196
3800,1338,8765,2824
4052,1170,8780,2668
3770,1179,8886,2656
3937,1381,8571,2744
4204,1172,8684,2496
4203,1009,8318,2287
4469,1459,8613,2575
5063,1115,9079,2602
4276,1604,8765,2607
4778,1356,8661,2236
5039,1275,7990,2476
5101,1414,8601,2581
5135,1400,8930,2875
5304,1219,9003,2672
5108,1414,8975,2202
5153,1363,8797,2533
4910,1571,8977,2310
5419,1390,8736,2325
5255,1479,8497,2414
5837,1313,8096,2271
5481,1638,8289,2341
4892,1446,8362,2597
5414,1355,7786,2440
5446,1301,8012,2263
4965,1320,8110,2337
4772,1534,7565,2007
4899,1427,7631,2412
5124,1350,7453,2004
4445,1429,7379,2093
4637,1201,6776,2228
4545,1409,6540,2120
4006,1353,6921,2377
3740,1145,6774,1914
4075,1318,6493,2106
3752,1283,6240,1740
3531,1317,5692,2396
3561,1439,5869,2013
3510,1247,6133,2213
2742,1340,5390,2047
3049,1172,5869,2079
3033,1143,5620,1925
2520,1313,5220,2298
2426,1312,4642,2203
2491,1261,4537,2302
2055,1324,4522,1881
2445,1188,4210,1852
2033,1310,4392,2219
2082,1312,4010,1899
1842,1429,4063,2123
1740,1471,3917,2355
1809,1492,3607,2093
1787,1511,3500,2364
1842,1752,3357,2302
1537,1675,3359,2014
1699,1765,3067,1885
1749,1431,2797,2658
1720,1637,2977,2056
1537,1423,2732,2287
1668,1569,2928,1937
1404,1835,3437,2438
1663,1677,3124,2356
1700,1598,2959,2273
1475,1699,2983,2372
1978,1846,2883,2193
1848,1802,2818,2177
2041,1627,3024,2462
1969,1762,2829,2284
2199,1761,3107,2310
2034,1682,3164,2283
2275,1767,2915,2112
2417,1695,2990,2340
2757,1666,3154,2003
3000,1655,3271,1852
3212,1662,3529,1653
3171,1556,3687,2340
3282,1733,3861,2158
4036,1699,3681,2034
3695,1760,4255,2116
4186,1782,4545,1965
4071,1670,4694,1847
4496,1902,4599,1801
4779,1373,4650,1893
4849,1968,4830,2150
5179,1681,5634,2135
5789,1605,5348,1929
6027,1873,5809,1827
6127,1723,5601,1901
6233,1919,6248,1848
6364,1940,6228,2201
5607,1821,6328,2186
6077,1793,5627,1876
6360,1726,6048,2144
5994,2037,5575,2092
6169,1593,5823,1952
6028,1783,5022,1888
5573,1615,5366,1971
5576,1725,5587,2119
5468,1457,4947,1798
4983,1546,4619,1945
5439,1478,4516,1694
5033,1762,4263,1722
4591,1472,4464,1806
4219,1596,4340,1853
4307,1342,3959,1582
3858,1520,4203,1679
3678,1319,3891,1508
3289,1398,3597,1650
3255,1281,3386,1641
3515,1210,3357,1566
3112,1661,2557,1601
2374,1196,2548,1631
2136,1308,2650,1411
2147,1188,2234,1349
1854,1334,2376,1592
1618,1069,1946,1531
1484,1105,1568,1408
1616,1076,1539,1364
1210,1087,1509,1423
1242,1022,1583,1141
1281,1172,1575,1732
1049,972,1089,1469
1359,1056,1473,1375
1022,1201,1211,1319
1338,1034,1317,1354
1052,980,1476,1338
1063,919,1415,1285
1062,1035,1146,1420
1080,1039,1403,1477
1117,979,1211,1571
972,1171,1482,1286
1138,1000,1323,1562
1013,1093,1067,1485
1107,1019,1331,1329
1053,1026,1371,1442
899,1153,1428,1426
830,1259,1287,1561
1091,1019,1255,1678
1083,1074,1502,1795
1115,1369,1210,1679
1000,1247,1552,1300
1177,1538,1239,1456
1119,1280,1348,1482
1149,1238,1303,1989
1158,1266,1363,1694
1058,1321,1215,1498
1086,1158,1433,1548
1168,1302,1260,1730
1022,1241,1368,1586
1030,1314,1428,1576
1097,1314,1271,1535
1021,1305,1412,1696
1228,1135,1184,1797
1035,1275,1422,1643
1113,1193,1374,1433
986,1299,1326,1390
1181,1000,1444,1618
912,1180,1392,1842
828,1003,1595,1595
1186,1248,1202,1700
1007,1157,1302,1492
957,1395,1354,1788
1072,1378,1411,1614
1186,1407,1534,1775
1079,1280,1550,1984
1167,1228,1532,2091
1031,1625,1758,2232
1142,1509,1529,2204
1325,1744,1508,2534
1423,2125,1506,2570
1248,2069,1922,2589
1461,2302,1824,3000
1503,2703,2064,2828
1556,2970,2188,3543
1708,2644,2343,3158
1674,3079,2323,3533
1896,3407,2723,3846
2073,3979,2585,4433
2101,4014,2853,4752
2819,4006,3008,5158
2666,4635,3325,4854
2958,4639,3434,4985
2871,4921,3653,5435
3203,4817,3666,5176
3203,5580,3880,5081
3663,5211,3966,5757
3754,5764,4171,6056
3723,5626,3938,5945
3552,5570,4267,6115
3892,5611,4698,6787
4255,6100,4586,6546
3870,5697,4437,6702
4305,6171,4554,6338
4281,5723,4436,6281
3899,6235,4575,6477
4164,5795,4454,6672
4164,6076,4096,5781
4114,6265,4250,6315
3461,6262,3876,6293
3556,6045,3678,5648
3263,5487,3955,5838
3020,5820,3035,5573
2880,5782,2728,5173
2570,5642,2737,5422
2385,4991,2291,4784
2307,5058,2479,4947
2148,4615,2166,4899
1935,4774,1676,4538
1667,4440,1923,4337
1547,4496,1694,4196
1632,4089,1901,4742
1405,4554,1772,4573
1440,4453,1721,3670
1511,4152,1835,4163
1430,3901,1569,4501
1474,4289,1356,3927
1425,4494,1743,4143
1276,4710,1401,4262
1257,4614,2044,4345
1306,4359,1764,4392
1427,4038,1933,4876
1277,4246,2067,4003
1588,4220,2002,4125
1399,4688,2160,4465
1549,4451,2310,4364
1762,4033,2624,4368
1533,4403,2604,5126
1912,4672,2711,4432
1970,4442,2589,4655
2023,4807,3260,4220
2051,4233,3191,4364
2309,4429,3834,4700
2438,4381,3815,5022
2562,4262,3677,4583
2505,4405,4588,5008
2692,4579,4726,4900
2794,4897,4771,5488
3185,5083,5173,5691
3526,4794,5851,5449
3632,5197,6483,5543
4053,4644,7210,5587
4342,5823,7092,5795
4093,5275,7205,5891
4870,5686,8499,5700
5478,5464,8707,6611
6057,5976,10002,6462
7052,6001,9823,6735
8052,5625,10561,6367
7771,6369,11764,6528
9210,5626,12906,5982
9747,6130,12668,6923
10786,6737,13647,6898
11545,6518,13443,7280
12557,6748,15117,7129
12292,6434,15558,7014
12973,7127,15882,6922
14227,6011,16984,7035
14196,6441,17312,6671
15020,6205,18440,6850
15898,6525,17064,6710
16146,5949,17576,6786
16480,5960,17784,6027
17960,5768,18016,5999
16840,5509,17648,5565
17200,5524,17560,6022
16928,5010,17392,5626
17472,5464,17824,5110
17088,4831,17264,5015
15406,4935,15693,4832
14710,4584,16196,4753
14751,4103,15524,4700
14770,3858,13962,4638
14198,3972,14061,4319
13458,3408,13606,4205
11981,3765,11946,4158
11818,3506,12248,3638
10787,3126,10845,3741
9497,2819,9657,3564
8297,2362,8859,3517
8205,2902,8248,3114
6854,2787,7511,3150
5937,2694,6082,3026
5361,2658,5372,2772
4521,2173,4994,2638
4120,2187,3957,2952
3616,2232,4176,2801
2767,2408,3259,2437
2633,2294,3029,2587
2562,2323,2841,2891
2503,2191,2603,2576
2168,2364,2656,2612
2239,2478,2356,2743
2468,2357,2499,2626
2242,2438,2579,2422
2677,2385,3329,2672
2424,2481,3131,2769
2556,2561,3144,2755
3147,2546,3117,2737
3268,2794,3186,3067
3422,2624,3393,2915
3876,2607,3763,3035
3857,2638,4164,2940
4321,2892,4771,2626
4333,2414,4778,2881
5174,2866,4801,2706
5671,2590,5012,2840
5377,2869,5880,3500
6143,2408,6224,2981
6184,2906,6711,3163
7046,3145,7023,3312
7662,2720,7342,3381
7313,2785,8027,3403
8012,3232,8339,3251
8781,2971,8550,3816
9000,2817,9791,3681
8770,3196,9622,3532
9067,3161,9317,3686
8493,3051,9714,3623
9253,3580,10204,3891
8922,2971,10920,3950
9017,3486,10821,4228
8676,3194,10023,3918
8051,3326,11235,3818
7641,3160,10009,4419
8111,3691,11695,4279
6988,3576,11933,4675
6730,3694,11580,4937
6952,4225,10963,5245
6860,4633,10889,5876
5769,4575,11347,5741
6120,5525,11683,6278
5236,5440,11063,7147
5018,6554,12068,8070
5015,7477,11548,8799
4146,8073,12358,9523
3704,8229,11292,10548
3464,9632,11056,12358
3129,10920,11452,13281
3229,13183,11387,14557
3135,14776,11453,15411
2900,16072,12029,17568
2850,18712,11401,20176
2965,19824,12153,21800
2937,22600,10592,23656
2560,24872,10610,26848
3032,28152,11365,27800
2868,28704,11456,31840
2632,32880,10899,31752
2762,34848,10530,35920
2722,35384,9574,36432
2679,40072,10076,39128
2933,41152,9540,42160
3029,43560,8693,42736
