Count-435,Count-436,Count-435,Count-436
8412,1760,8059,2540
7924,1778,8240,2585
8118,2111,7666,2103
8333,1935,7616,2094
7853,2094,6939,2171
7436,1776,7496,2490
6775,1818,7052,2349
7255,1843,6372,2601
6630,1998,6241,2294
6079,1603,6132,2219
5974,1762,5400,2143
5271,1699,5705,2246
5363,1781,5339,2160
5262,1618,5657,2100
5019,1930,5036,2381
4681,1884,4594,2405
5135,1789,5252,2449
4602,2075,4893,2703
4654,2144,4833,2346
4309,2200,4496,2661
4712,2348,4639,2916
4598,2244,4660,2767
4138,2717,4113,3579
4026,2846,4841,3317
4719,3477,4136,3407
4719,3244,4176,4037
4439,3988,4134,4263
4132,3798,4243,4498
3913,4239,4096,4876
3839,4800,3833,5650
3553,5528,3784,5555
3651,5480,3742,6106
3142,5181,3545,6056
3730,5626,3341,6303
3209,6530,3118,6629
2728,6709,3069,7244
3092,6689,2789,7491
2923,7014,2655,7184
2414,7758,2812,7270
2454,7656,2634,7577
2101,8179,2600,7475
1937,8206,2220,7769
2341,7703,2526,7795
1861,7566,2275,7579
1861,7856,2418,7429
1858,8104,2239,7798
1985,8109,2387,7644
1595,8856,2219,8096
1776,8327,2359,7581
1733,7868,2409,7962
1711,8145,2169,7750
1735,8195,2304,7337
1710,8007,2310,7728
1521,7380,2187,7635
1752,7714,2646,7279
1680,7833,2624,7141
1628,7132,2709,7278
1565,7667,2703,6465
1394,7532,2790,6676
1423,7428,2654,6669
1450,6870,2827,5864
1504,6130,2354,5538
1620,5413,2676,5706
1638,5492,2894,5556
1462,4905,2771,5463
1571,4525,2650,4749
1795,4360,2996,4104
1723,3977,3201,4143
1736,3302,3053,3989
2063,3171,2976,3312
2413,3308,3355,2904
1918,2976,3628,3164
2514,2492,4518,3085
2579,2323,4071,2785
2736,2345,4106,2674
2976,1971,5082,2667
3054,1909,5218,2768
3222,1834,5311,2816
3782,1561,5274,2503
3667,1745,6461,2622
3827,1787,6697,2792
3858,1606,7068,2657
4000,1580,7561,2604
4498,1847,7538,2689
4917,1451,8166,2667
5274,1887,8462,2550
5311,1858,8402,2620
5900,1885,9087,2495
6103,1770,9502,2956
6354,1896,9658,3006
7386,1872,10054,2865
7544,2317,11183,3172
8397,1983,11272,3127
7922,1736,11109,3035
9096,2209,11750,3237
9331,2041,12567,3232
10062,2125,13129,3086
9974,2185,13575,3064
