Count-435,Count-436,Count-435,Count-436
252,212,335,222
200,131,249,207
234,213,435,211
228,138,348,197
185,233,354,232
218,137,199,219
208,208,285,206
189,177,261,281
189,267,335,250
234,245,271,240
198,191,419,207
160,144,223,174
187,164,209,173
138,202,245,190
206,233,296,233
207,212,305,139
202,258,296,180
206,187,214,165
177,215,219,225
199,149,192,198
167,212,252,201
197,294,196,226
160,194,238,237
132,192,284,267
156,205,300,247
214,213,233,185
220,290,171,223
202,256,266,241
177,305,226,292
193,289,218,409
149,342,193,421
155,361,156,320
137,399,129,578
130,345,255,397
73,409,176,417
208,461,249,571
149,390,228,537
88,402,222,411
118,428,223,509
80,552,215,575
125,392,230,482
130,587,223,719
121,337,175,703
104,497,192,547
125,446,185,579
117,382,168,584
143,400,175,737
128,380,195,561
118,381,221,536
138,310,199,658
129,388,148,605
152,380,163,530
118,313,224,598
135,348,221,630
182,273,218,531
200,365,189,554
125,383,220,559
122,258,220,496
144,328,247,571
128,284,244,332
201,336,223,290
162,243,214,526
105,222,239,432
118,264,256,387
145,258,316,438
135,215,201,316
91,237,269,310
149,171,299,326
143,189,263,429
106,203,294,291
144,201,369,256
228,165,324,241
171,179,305,293
173,99,383,237
214,158,309,269
221,148,365,187
183,183,435,245
160,149,409,200
244,171,481,251
156,154,456,283
158,186,337,262
205,124,532,197
216,170,377,337
182,132,557,159
226,191,665,242
291,202,575,298
321,153,683,274
313,204,730,207
371,177,636,315
200,179,633,267
267,230,541,249
262,100,774,240
234,178,743,308
329,222,626,370
350,187,875,355
242,184,686,217
300,252,856,312
484,163,802,343
365,210,774,262
438,186,698,242
354,177,863,273
354,172,903,333
374,190,732,288
497,224,903,391
389,177,948,252
466,241,914,451
509,231,977,262
566,230,970,268
532,176,1042,291
440,288,927,307
550,206,1070,304
487,147,977,305
532,244,771,359
479,230,861,248
352,200,991,338
424,218,849,307
362,236,790,314
366,128,943,274
390,178,870,281
339,165,888,397
420,152,908,291
279,199,749,349
270,151,576,332
331,199,526,290
324,117,724,125
288,211,676,327
343,211,653,201
265,149,502,289
291,184,682,258
382,259,519,168
215,202,502,239
286,242,433,285
195,130,545,186
208,166,588,243
213,225,378,238
213,171,488,319
211,149,500,349
146,226,457,309
193,201,355,251
137,198,519,340
164,277,422,267
194,194,305,323
177,233,419,293
174,214,460,263
247,163,256,153
166,178,342,315
141,133,261,431
193,139,221,216
137,203,317,314
139,192,287,239
174,286,241,242
208,247,295,217
164,164,259,211
160,270,192,297
143,208,198,269
123,171,236,280
159,226,302,287
141,126,287,267
121,159,320,301
184,186,233,274
122,163,269,224
130,128,230,205
174,176,248,329
161,262,275,184
169,185,220,165
300,224,315,239
238,145,306,199
245,158,252,199
209,268,314,208
217,174,352,201
236,174,321,210
239,104,382,165
219,155,410,192
292,254,383,224
242,166,314,241
348,273,477,271
316,198,343,283
349,135,448,242
260,189,459,231
429,192,558,221
384,190,477,192
300,159,519,244
256,147,405,294
263,255,362,194
399,212,469,207
289,241,338,273
345,251,438,277
324,222,441,234
386,239,397,197
352,234,421,244
230,228,462,193
200,188,518,232
223,146,452,200
205,158,345,161
280,184,363,196
216,124,316,169
201,196,336,245
195,156,295,192
201,166,190,222
204,114,468,203
256,141,245,194
215,170,371,129
200,202,268,201
242,218,248,163
146,157,228,124
134,133,269,163
160,181,236,241
161,143,179,123
139,129,195,171
175,140,218,124
149,125,174,231
187,106,215,136
138,186,229,156
178,149,199,220
126,127,188,206
177,113,198,151
131,245,194,133
150,221,204,157
146,105,182,169
142,141,167,239
176,126,218,215
138,191,200,195
172,124,204,195
102,107,139,182
145,209,163,186
116,179,176,154
170,220,272,178
124,210,181,160
180,187,143,137
141,208,118,181
171,199,189,160
141,178,161,258
117,194,197,158
171,184,154,223
142,151,170,176
91,250,182,213
145,187,219,277
72,324,143,259
157,151,205,173
126,231,242,280
143,165,213,236
107,107,134,207
124,114,230,181
75,113,183,180
99,182,152,307
172,243,203,151
165,107,148,121
149,96,238,165
98,103,171,155
135,246,140,192
103,128,220,208
137,142,208,171
130,150,203,169
119,84,164,193
147,106,226,233
101,176,143,158
105,251,138,132
92,178,183,143
125,119,169,194
191,160,188,159
155,170,177,152
194,245,171,174
197,253,235,235
172,213,212,230
221,251,139,256
144,228,282,205
164,244,192,249
203,252,221,270
226,236,207,398
193,221,231,275
288,229,245,395
204,333,323,267
271,347,220,547
204,386,350,524
289,245,228,306
200,338,291,375
211,345,222,407
308,311,353,403
240,340,315,379
242,375,362,286
284,321,371,457
220,316,424,435
251,251,278,316
240,228,377,342
266,301,275,373
246,282,275,514
247,289,255,430
168,313,249,415
253,216,244,436
206,214,186,463
138,234,292,360
165,219,215,324
225,251,287,373
144,252,254,316
146,270,221,357
124,306,174,313
135,194,226,274
197,299,174,280
165,269,158,299
121,271,152,239
72,212,225,258
103,255,170,312
117,174,158,220
159,286,100,364
112,305,260,303
116,231,154,216
108,251,131,247
103,207,178,364
164,225,169,315
102,240,309,333
135,221,161,210
191,109,226,322
194,305,214,239
125,330,223,334
247,287,209,317
238,313,228,214
171,253,200,324
167,185,150,335
203,254,233,308
183,294,189,306
111,257,347,250
162,370,294,326
160,216,448,271
240,335,328,316
194,264,401,382
225,248,371,272
401,306,365,407
296,300,485,374
279,298,328,387
240,226,395,411
213,289,452,569
230,346,466,478
356,372,509,397
366,387,657,508
402,255,734,299
590,388,726,672
444,319,671,386
555,296,779,419
515,345,887,437
678,295,928,420
567,270,794,399
601,296,1065,518
615,344,951,455
593,292,1091,444
772,222,1226,398
726,350,1192,473
722,299,1254,575
831,315,1489,412
763,417,1076,440
805,304,1227,403
694,243,1204,386
739,253,1203,379
803,264,1027,421
519,177,1333,387
754,198,1321,373
648,179,1311,311
645,296,1085,434
751,234,1109,367
618,253,1148,311
679,195,1034,337
448,233,1038,332
422,208,850,336
593,183,771,274
632,193,644,278
505,165,990,257
445,173,655,327
320,146,697,219
425,225,606,244
277,271,568,312
379,228,673,326
311,168,723,217
239,153,505,326
255,240,437,141
336,191,431,244
327,268,316,267
185,181,459,316
172,162,291,372
221,220,283,215
217,215,304,289
235,244,222,177
230,243,338,276
227,179,272,267
170,220,330,238
256,219,387,289
118,176,253,279
206,135,254,179
206,189,239,274
219,192,375,187
224,246,267,275
246,204,330,255
154,234,320,265
343,161,268,259
210,221,375,267
321,193,344,343
329,194,300,295
303,245,474,215
373,224,358,232
460,184,453,279
376,179,442,305
367,211,464,366
420,292,505,257
320,158,499,211
412,236,437,349
367,290,496,335
447,223,691,282
404,173,597,307
377,258,700,278
417,176,532,264
272,132,599,281
396,227,750,394
419,262,586,344
344,269,733,399
340,182,714,410
309,230,639,297
403,241,544,465
279,194,557,416
298,236,658,424
289,344,535,338
248,382,640,475
339,375,749,505
360,212,635,433
311,301,611,409
398,522,808,525
440,624,696,597
537,768,856,805
396,701,616,771
432,828,706,919
401,693,946,1238
372,1092,564,1139
518,1274,862,1632
399,1811,775,2084
352,1705,721,2150
325,1576,788,2429
327,1853,782,2782
297,1846,779,2555
307,2285,747,2854
256,2010,686,2823
279,2152,593,3332
238,1902,618,3168
211,2082,685,2871
205,1797,747,2979
182,1890,661,3040
148,1730,526,2806
241,1483,594,2896
173,1615,510,2491
76,1522,458,2689
120,1364,618,2408
158,1233,432,1983
188,1104,483,2225
147,998,364,1794
160,978,369,1685
161,815,515,1535
156,875,397,1300
201,755,298,1499
194,734,356,1194
169,548,321,904
251,542,329,849
147,467,386,801
178,497,371,796
179,442,276,764
201,486,391,594
230,433,283,677
200,407,293,500
195,449,336,631
256,353,266,568
162,371,346,383
171,330,338,559
209,466,320,532
260,382,412,453
192,341,419,525
236,369,305,482
200,293,231,411
140,504,269,328
104,353,307,434
195,401,216,442
135,365,347,509
131,345,284,442
252,291,186,409
210,342,301,423
179,284,247,342
156,353,213,395
177,282,204,367
116,255,222,390
112,354,170,414
122,294,210,398
142,207,114,360
105,237,159,291
207,231,206,414
92,297,198,374
149,317,184,411
215,256,233,298
154,281,237,311
171,266,129,383
146,304,198,286
119,294,236,306
184,226,262,263
193,240,194,369
201,223,213,282
188,236,284,342
174,293,224,286
181,298,332,461
134,286,235,435
150,318,187,322
225,205,199,407
178,290,273,491
139,351,222,375
178,380,270,436
180,574,244,739
126,655,150,737
180,769,243,748
160,854,292,1043
157,963,249,1314
217,1397,174,1591
211,1552,196,1840
245,1988,229,2248
179,2004,192,2498
161,2394,159,2893
186,2337,259,3097
240,2474,321,3421
242,2768,251,3527
158,2325,329,3917
247,2663,454,3938
457,2379,397,3561
405,2401,407,3105
220,2468,324,3441
354,2535,406,3057
360,1761,419,3289
295,1876,576,2597
384,1567,529,2503
341,1678,493,2162
376,1120,456,2228
425,1090,478,1934
352,918,555,1667
261,1013,593,1514
323,1193,519,1602
205,784,429,1467
307,821,445,1178
224,803,420,992
294,731,445,994
265,630,355,940
268,810,329,889
175,520,420,836
196,525,410,917
181,519,205,786
167,635,237,731
226,550,289,901
243,564,278,745
161,551,215,851
186,527,218,892
191,713,235,1109
129,638,215,1031
183,659,255,1059
185,798,212,1150
257,789,299,1253
194,895,186,1373
218,752,294,1171
203,626,189,1245
253,901,260,1221
148,799,200,1150
230,714,222,1102
211,948,219,1284
172,771,203,1348
228,699,264,1351
232,737,257,1123
206,770,287,1187
380,807,257,988
221,701,310,1129
373,761,383,1050
370,616,328,1184
363,657,367,1024
416,687,461,1044
535,587,607,999
594,684,523,819
620,653,641,764
714,581,787,735
790,456,803,728
853,593,726,740
851,495,855,792
865,360,924,571
830,464,788,648
781,551,870,655
715,350,651,619
816,498,715,683
696,456,707,613
666,495,615,439
544,369,583,442
591,489,512,496
464,426,411,444
385,421,389,441
374,404,295,397
400,507,458,541
290,397,363,314
343,273,325,318
448,388,318,492
256,318,433,285
339,289,347,475
226,284,331,333
219,319,288,283
116,283,238,398
254,280,286,346
224,363,200,301
