Counts-435,Counts-436,Counts-435,Counts-436
706,701,943,1081
881,632,1038,916
819,693,1219,773
850,608,1081,880
1003,587,1213,887
1165,601,1240,859
982,490,1148,793
1300,573,1318,663
1241,547,1336,789
1224,621,1565,723
1279,570,1498,774
1455,548,1628,813
1387,445,1745,796
1556,576,1605,841
1531,652,1697,846
1998,621,1860,771
1776,529,1857,808
1969,634,1955,823
1694,501,2134,843
1779,551,2451,860
2193,578,2401,730
2127,541,2457,903
2483,687,2367,838
2430,760,2613,829
2383,781,2609,887
2411,620,2620,797
2806,783,3054,815
2975,550,3075,1144
3233,811,3172,849
3280,813,3643,953
3296,910,3476,1058
3290,685,3539,974
3609,685,3421,978
4157,715,3666,929
4013,870,4113,1047
4119,849,3973,1046
4602,790,4342,1009
4416,830,4398,1024
4637,755,4910,1062
4601,847,4724,1125
4270,943,4690,919
4979,910,4614,1148
4817,903,4807,1019
4771,946,5133,1145
5088,984,5047,991
4579,854,4848,1040
4515,929,5186,1149
4493,920,4901,1199
4208,925,4142,1182
4312,825,4060,960
4420,896,4045,988
3947,879,4231,1078
4319,828,3981,910
4438,855,4548,1012
3732,828,4003,985
3859,904,3821,904
3606,831,3735,846
3532,811,3763,927
3246,768,3557,904
3099,729,3166,1037
3041,760,3026,846
2586,772,2832,940
2611,687,2651,1005
2353,741,2601,881
2247,740,2376,968
2079,548,2333,866
1765,788,1998,873
1629,672,1919,997
1730,659,1907,847
1453,683,1846,936
1481,771,1605,816
1348,731,1549,834
1397,643,1482,917
1336,774,1489,796
1215,682,1341,852
1051,841,1495,901
1313,855,1130,957
1119,728,1128,1002
896,742,1235,968
1054,816,1165,931
1064,808,1167,1003
951,808,1090,1052
962,705,989,915
802,713,989,864
888,892,938,1004
963,697,1068,842
885,771,1018,1040
818,776,1005,1137
878,720,1043,735
859,588,1053,916
854,641,1009,897
941,721,1140,749
967,630,1035,789
1087,502,1025,689
971,699,1092,730
962,556,1282,733
1086,467,1115,643
1412,764,1345,829
1048,560,1472,697
1316,600,1453,680
1423,661,1458,828
1455,650,1713,779
1725,703,1872,728
1841,634,1867,881
2252,651,2029,696
2149,649,2306,780
2372,677,2401,863
2538,708,2438,939
2372,828,2449,853
2885,786,2777,889
2794,801,3216,773
2962,795,2868,1013
3252,921,3136,821
3212,787,3086,996
3006,750,3992,1023
3401,840,3547,912
3239,856,3352,988
3218,885,3536,838
3076,725,3837,892
3355,788,3677,1007
3711,820,3352,873
3317,781,3424,777
3013,919,3236,927
3226,696,3104,942
2997,715,2956,926
2870,649,3225,918
2712,683,2833,824
2463,546,2507,923
2289,745,2297,829
2004,635,2159,772
1596,484,2057,761
1713,496,1711,544
1493,526,1633,608
1326,463,1417,635
1263,458,1270,649
1277,485,1173,575
1030,574,1136,836
843,496,1110,619
952,433,973,530
798,405,1084,717
1048,593,932,712
805,444,937,630
722,536,1006,620
831,467,1024,656
809,454,892,628
758,512,908,574
624,669,864,636
780,446,812,632
700,483,948,663
663,430,882,601
692,484,767,656
750,480,837,666
807,473,852,744
614,460,963,599
720,503,768,687
760,553,793,611
737,618,814,650
680,488,932,706
667,550,739,623
656,501,844,749
679,551,846,573
610,498,825,664
663,600,924,753
694,534,744,513
564,516,932,738
637,582,953,747
797,489,781,578
715,533,805,800
579,446,771,603
658,514,898,703
734,472,860,725
640,480,736,591
680,442,942,684
653,473,747,682
618,580,721,598
626,546,829,612
673,539,887,628
686,529,787,725
611,434,804,608
738,411,985,601
731,431,915,589
720,467,980,677
495,588,774,552
732,449,915,602
756,459,764,619
625,482,769,734
803,482,836,652
671,528,844,728
683,403,873,461
748,515,722,610
770,513,904,540
672,386,814,668
806,523,867,687
797,554,857,600
856,642,939,598
816,626,985,769
967,677,915,819
962,747,994,954
1064,750,1169,838
1047,1004,1165,1100
1287,1117,1201,1209
1485,975,1357,1102
1459,1082,1512,1230
1794,1262,1566,1299
1729,1396,1804,1321
1899,1489,1907,1428
2112,1318,1960,1568
2166,1582,2117,1517
2270,1578,2288,1663
2144,1605,2240,1719
2567,1735,2349,1716
2709,1808,2905,1903
2849,2063,2514,1959
2754,1982,2505,1932
2371,1729,2675,1813
2537,1644,2729,1744
2698,1759,3069,1886
2467,1807,2404,1779
2254,1467,2627,1748
2275,1469,2099,1461
1930,1487,2126,1566
1696,1437,2059,1388
1578,1226,1647,1415
1446,1300,1568,1458
1475,1357,1475,1303
1293,1059,1388,1224
1173,1022,1241,1281
925,1123,1221,1187
836,1036,970,1076
876,929,1082,1117
923,1046,798,1163
815,890,986,1069
828,1087,758,1073
717,989,881,1124
695,946,733,982
679,865,815,871
684,862,761,1097
736,937,806,1179
867,1134,880,1038
834,1032,948,1055
739,1046,829,919
854,1034,917,1185
819,1019,1035,1226
747,1128,1000,1149
903,1023,877,1056
