Counts-435,Counts-436,Counts-435,Counts-436
10942,2820,8269,2973
12339,2622,8574,2743
11201,2402,8723,2576
12209,2763,8382,2963
12898,2620,8644,2979
11957,2774,9209,2930
11851,3131,9469,2898
12144,2887,8616,2740
12240,2655,8232,2517
12436,2788,8446,2764
12590,2747,8325,2610
12544,2753,8598,2862
11955,3241,8705,2956
12253,2812,9042,2670
11577,2982,9568,2965
12198,2752,8986,2848
11615,2454,9006,3121
11157,2756,8609,3199
11789,2480,9089,2465
10663,2666,8905,2698
10401,2984,8360,2887
10145,2699,8424,2779
9754,3038,7686,2577
10147,2605,7600,2432
9615,2832,7236,2817
9432,2758,7395,3113
8812,2481,6549,2729
9430,2716,6568,2685
8807,2797,6624,3044
9018,2888,6724,3030
9154,2934,6701,3010
8601,3077,6013,3214
7812,2888,6378,3449
8157,3321,5969,3289
8850,3304,5464,3504
8599,3533,5665,3318
7898,3375,5878,3652
8118,3929,5498,3771
7537,4101,5844,3829
7559,4319,5253,4250
7545,4376,5365,4772
7348,5284,5392,4704
6911,4705,4793,5052
6175,5065,5071,5005
6417,5854,5120,5784
6429,6381,4765,5439
5876,5850,4090,5494
5241,6350,4022,5799
5116,6841,4156,5979
4950,6936,3692,6304
4672,6712,3901,5702
4243,7575,3476,6423
4600,7093,3137,5745
3744,7378,2855,6664
3782,7916,2767,6267
3905,8284,2950,5949
3148,7758,2586,6455
3142,8669,2383,6439
3466,8193,2407,6197
3047,8579,2373,6485
2799,8858,2357,6598
2981,8216,2477,5786
2797,8710,2323,5502
2674,9163,2604,5492
2835,8059,1953,5638
2586,8354,2024,5834
2864,9005,2342,5629
2859,8383,2349,6127
2641,8564,2130,5230
2381,8629,2102,5480
2129,8075,2251,5801
2272,8167,2089,5711
2410,7510,2164,5080
2657,7661,1936,5729
2232,6871,2037,4767
2185,6623,2135,5060
2314,5867,2192,4770
2449,5455,2232,4467
2362,5435,2336,4117
2772,5105,2256,4464
2671,5411,2501,4069
2197,4521,2273,4064
2545,3978,2041,3958
2766,3662,2335,3412
2621,3502,2331,3528
2801,3384,2513,3318
3126,3607,2806,3301
2850,3337,3020,3161
3216,2912,2740,2735
3613,3064,3228,2939
3418,2709,3213,3113
3487,2893,3324,2957
4222,2621,3790,2834
4125,2602,4258,2737
4754,2347,4216,2637
5209,2399,4676,2511
5064,2417,5190,2375
5417,2474,5560,2484
5981,2525,5144,2364
6075,2380,5678,2328
6289,2689,5680,2204
6502,2551,6321,2574
7110,2563,6491,2818
7431,2639,6898,2928
8037,2725,7563,2911
8331,2675,7514,2757
9865,2797,8035,2884
9587,3130,7952,2597
9986,2797,8806,2554
11766,2610,9563,2602
11244,2736,8616,2845
12105,2652,8990,2806
12731,3059,9765,2802
12557,3048,9570,3190
13427,2892,10706,3111
13845,3140,11047,3045
14851,3118,11051,3275
15165,3170,11350,3199
15283,3161,11149,3319
15585,3067,11578,2933
14829,2940,11567,3374
16173,3111,11835,3428
16832,3041,12141,2937
17184,3432,11453,3360
16330,2978,11989,3219
16079,3349,12513,3341
15955,2982,11594,3344
15609,3321,11617,2935
15167,2855,11242,3213
15310,3351,11430,3056
15752,3230,11185,3299
15390,3559,11286,3077
15495,2820,11251,3009
13897,3084,11144,3093
14056,2985,10847,3287
13136,3038,10635,2896
12451,2939,10193,2994
12854,2888,10132,2971
11098,3080,9752,3554
11044,2974,10097,3194
10356,2953,9510,3183
9710,3202,8322,2665
9820,2654,8970,3400
8249,3231,8431,3467
8838,2902,8412,2928
8065,3214,7796,3226
7392,2842,7218,3669
7267,3235,7332,3245
7077,3164,6822,2935
6140,3246,7447,3247
6165,3738,6237,3661
5645,3308,6761,3422
5464,3200,6116,3661
5191,2890,6265,3626
5409,3249,5815,3111
4788,3310,5836,3633
4854,3219,5435,3220
4349,3427,5919,3331
4344,3175,5497,3419
4449,3086,5421,3533
3806,2856,5167,3837
3954,3160,4988,3614
3951,3028,5287,3728
4100,3356,5124,3054
3926,3154,4988,3577
3632,3067,5161,3690
3855,2837,5243,3073
4124,3534,4839,3088
4218,3031,4548,3235
4317,3065,5235,3542
4435,2989,4960,3232
4316,3129,5729,3074
4558,2847,5349,3192
