"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",30980,5302,31128,6043,0.171142672692059,0.194133898740684,0.182638285716372
"R",100350,16365,109794,18651,0.163079222720478,0.16987267063774,0.166475946679109
"T",131330,21667,140922,24694,0.16498134470418,0.175231688451768,0.170106516577974
