"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",52618,10572,57762,12902,0.200919837318028,0.223364841937606,0.212142339627817
"R",178064,33263,201066,40594,0.186803621169916,0.201893905483772,0.194348763326844
"T",230682,43835,258828,53496,0.190023495547984,0.206685520886457,0.198354508217221
