"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",359117,109885,378080,112735,0.305986628313335,0.298177634363098,0.302082131338216
"R",1215734,366537,1268220,376042,0.301494405848648,0.296511646244342,0.299003026046495
"T",1574851,476423,1646300,488777,0.302519412947638,0.296894247706979,0.299706830327308
