"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",246021,56606,263965,59014,0.230086049564875,0.223567518421003,0.226826783992939
"R",909787,222714,950886,232188,0.244797958203404,0.244180690429768,0.244489324316586
"T",1155808,279320,1214851,291202,0.241666435947839,0.239701823515806,0.240684129731822
