"","H2O.A","D2O.A","H2O.B","D2O.B","A","B"
"Prescap_LN_CD21_1.csv",-1.65579428914273,-1.75141110100479,-1.38668057167403,-1.61853056774923,1,1
"Prescap_LN_CD21_2.csv",-0.947438837998233,-1.18443234427293,-0.813251886488356,-0.769898010829976,0.989874479041124,0.972520090225931
"Prescap_LN_CD21_3.csv",-0.720589185789816,-0.574023696967414,-0.476028709540721,-0.00863660329648617,0.96431985510078,0.940650048614155
"Prescap_LN_CD21_4.csv",-0.617842682350968,-0.261979127098309,-0.362568150883569,-0.349487669557945,0.951256177725253,0.954919703633667
"Prescap_LN_CD21_5.csv",0.757214614922739,10.4393372778418,0.245043816997817,6.11568037501263,0.48036044505598,0.758847298507159
"Prescap_LN_CD21_6.csv",0.606527203305009,4.6424089047579,0.5584049117699,5.60022652634726,0.820003600634854,0.78024406885011
"Prescap_LN_CD21_7.csv",1.53979644365456,17.9383748720927,0.159829024586867,16.1854490217425,0.310598958909696,0.406672434940411
"Prescap_LN_CD21_8.csv",0.445130085803412,9.5727651857115,0.507144829503649,9.4906788701792,0.671428207853113,0.667256150330819
"Prescap_LN_CD21_9.csv",0.653562360410393,4.84253012380324,0.257902992468309,4.3691621730859,0.811696459703126,0.831346221472172
"Prescap_LN_CD21_10.csv",0.183738732589665,3.36942912570348,-0.0234162805147268,3.73051100508923,0.872845685438707,0.857856979721944
"Prescap_LN_CD21_11.csv",-0.181990172519664,3.56356079629281,0.585550052313789,5.19196550725224,0.887100350111061,0.826377542338475
"Prescap_LN_CD21_12.csv",0.18064347161023,3.65555459402414,0.298408875333951,3.10240341239998,0.860968461220131,0.883930068411133
"Prescap_LN_CD21_13.csv",0.167649815230702,4.15305189669317,-0.215922340661084,3.59073600458396,0.840317076893467,0.863659116214359
"Prescap_LN_CD21_14.csv",0.0623399418852501,6.22587999692481,-0.083021825556394,5.62072179198325,0.754272852108048,0.779393299197179
"Prescap_LN_CD21_15.csv",0.123783710204672,1.40876461468855,-0.167051909934144,1.50282019674363,0.954233938471222,0.950329639970171
"Prescap_LN_CD21_16.csv",0.261313334396667,10.5771046790982,-0.0230645372806349,8.98945375915377,0.641645577703424,0.697282849430275
"Prescap_LN_CD21_17.csv",0.257553122117477,1.22565780800998,0.351114903900324,1.38547517916226,0.961834801867386,0.955200695640003
"Prescap_LN_CD21_18.csv",0.711050663332961,13.8363613775891,-0.154543854171022,14.433478204377,0.546027029851124,0.5072194778133
"Prescap_LN_CD21_19.csv",1.33810706236948,18.3263946440179,0.609135899189539,15.6733232879152,0.321524141379957,0.435602282389742
"Prescap_LN_CD21_20.csv",0.93524644493493,18.6339337510839,-0.432546911198202,17.6498940768078,0.328303140961076,0.365566400840243
"Prescap_LN_CD21_21.csv",-0.0829958994247769,26.1180382258627,-0.580841541992858,23.9425650046685,0,0
"Prescap_LN_CD21_23.csv",-0.353881064812338,24.3499382892098,0.143401070871629,26.8014809346305,0,0
"Prescap_LN_CD21_24.csv",-0.099510216822781,28.7686679351094,-0.481405114402084,26.3892109844329,0,0
"Prescap_LN_CD21_25.csv",-0.631300429854423,29.9594871900352,-0.204159996955782,27.5159231099267,0,0
"Prescap_LN_CD21_26.csv",-0.137656478272288,26.9905019860547,-0.161739911061318,28.6027691210984,0,0
"Prescap_LN_CD21_27.csv",-0.26240071705728,14.9367357969385,-0.285577311312782,13.8975875232768,0.392680477686849,0.435816089189963
"Prescap_LN_CD21_29.csv",0.257449574139048,17.8278678983831,0.253016282072581,18.7567463856953,0.168981321049072,0.0840797761419878
"Prescap_LN_CD21_36.csv",-0.617566044119599,29.4666906409497,-1.11323417125129,29.5954646291348,0,0
"Prescap_LN_CD21_37.csv",-0.245355967795463,22.4631542053958,-0.262498398206359,21.8947823150485,0,0
"Prescap_LN_CD21_38.csv",-0.0782123595697439,25.1094510719753,-0.257809924080254,24.1292249007439,0,0
"Prescap_LN_CD21_47.csv",1.1127392535139,1.1841368179756,1.19579691929129,0.940354875815323,0.963558360805743,0.97367788216283
"Prescap_LN_CD21_48.csv",1.28986550783978,1.27219050088168,1.39078516148721,1.34497058842714,0.959903204411294,0.956882063289189
"Prescap_LN_CD21_49.csv",0.58896305446808,0.571858771619437,0.562099183862713,0.197306799049327,0.988974356394552,1
"Prescap_LN_CD21_50.csv",0.763239020966983,0.827455922617761,0.076706212438469,0.180124844390783,0.978364379275584,1
