"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",2315021,454001,2492540,478455,0.196110964004214,0.191954793102618,0.194032878553416
"R",10904692,2250872,11516445,2372113,0.206413166002304,0.20597614975802,0.206194657880162
"T",13219713,2704872,14008985,2850568,0.204608980542921,0.203481408538877,0.204045194540899
