"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",7300309,969946,7100853,954214,0.132863691112253,0.134380193478164,0.133621942295208
"R",24164572,4808852,23684669,4730856,0.199004228173377,0.19974338674524,0.199373807459309
"T",31464881,5778798,30785522,5685070,0.183658663765485,0.184667000286693,0.184162832026089
