"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",118382,16290,126396,15720,0.137605379196162,0.124371024399506,0.130988201797834
"R",459887,80766,491489,77937,0.175621402648912,0.158573233582033,0.167097318115472
"T",578269,97056,617885,93657,0.167838843168145,0.151576749718799,0.159707796443472
