"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1973168,418038,2122811,433492,0.211861331625082,0.204206592108294,0.208033961866688
"R",10022975,2072570,10581422,2149193,0.206781918542149,0.203110035683295,0.204945977112722
"T",11996143,2490608,12704233,2582686,0.207617398358789,0.203293343250238,0.205455370804514
